lgeo,count,z,lat,lon,atcl_no,atcl_url,atcl_price,atcl_cost,atcl_description,atcl_location
212033222,79,13,37.49091867,127.03014165,2510448505,https://fin.land.naver.com/articles/2510448505,"1억 8,900",8만원,"- 강남역신분당선 도보7분

- 즉시 입주 가능

- 전세금반환보증보험, 전입 가능

- 일반전세대출 가능(허그 x)

- 풀옵션

- 기계식 주차1대 가능


자세한 내용은 전화상담 가능합니다

담당 공인중개사 02-588-1171 / 010-5635-1171

성실, 책임중개하겠습니다.",https://m.land.naver.com/near/article/2510448505
212033222,79,13,37.49091867,127.03014165,2509458725,https://fin.land.naver.com/articles/2509458725,"2억 4,000",22만원,"◎ 전입 신고 가능
◎ 채광과 전망 좋은 고층 남서향
◎ 5월초 입주 협의
◎ 강남역권 최적 입지, 가장 조용한 주거 환경
◎ 편리한 자주식 주차장
◎ 지하 계절 창고

* 1983년부터 서초동 한 자리에서.",https://m.land.naver.com/near/article/2509458725
212033222,79,13,37.49091867,127.03014165,2508048391,https://fin.land.naver.com/articles/2508048391,"2억 5,000",15만원,,https://m.land.naver.com/near/article/2508048391
212033222,79,13,37.49091867,127.03014165,2509867551,https://fin.land.naver.com/articles/2509867551,1억,5만원,"양재역 강남역 지하철 도보 출퇴근 위치임. 
뱅뱅사거리 가깝고 지하철 이용도 도보로 편리함. 
주차되는 전용평수 엄청 큰 원룸. 
가성비 최고 좋은 싼 전세 귀한 매물.
계단 2~3개 내려가는 1층 같은 반지하 임. 
정남향집,  채광 좋고 햇살 가득 따뜻한 집.
방도 크고,  창문도 커서 환기도 잘되고, 화장실도 크고 깔끔함.
방범창 잘 설치되어 있고 아늑하고 안전함. 
HUG 버팀목 전세대출 보증보험 됨.
깨끗하게 도배,  깔끔하게 수리해줌.
주차 선착순.
공실.  즉시 입주 됨.


",https://m.land.naver.com/near/article/2509867551
212033222,79,13,37.49091867,127.03014165,2510460561,https://fin.land.naver.com/articles/2510460561,"2억 5,000",15만원,"───────────────────────

▣ 탑 공인중개사사무소 ▣
(TEL) 0 2 - 5 8 1 - 3 6 9 0
(H.P) 0 1 0 - 3 4 9 8 - 4 2 1 1 (카톡ID: j4211)

───────────────────────

# 매 물 정 보

- 보증금2억5000만원
- 넓은평수 전용면적 11.5평
- 편리한 자주식 주차 
- 신분당선,2호선 강남역 5번출구 도보5분
- 교통의 중심 강남대로 버스정류장 도보1분

───────────────────────

# 정직하고 성실하게 중개합니다!
# 허위 매물은 절대 광고하지 않습니다!
# 전화 / 문자 / 방문 / 카카오톡 상담 환영합니다!
# H.P : 010-3498-4211
# 카톡상담가능 (ID : j4211)

───────────────────────",https://m.land.naver.com/near/article/2510460561
212033222,79,13,37.49091867,127.03014165,2509807577,https://fin.land.naver.com/articles/2509807577,"2억 6,000",13만원,"● 전입 대출 가능합니다 보증보험 일부 가능합니다

● 2013년 신축으로 내부가 환하고 깔끔하며 각층 마다 중문 설치로 보안이 철저합니다.

● 기본옵션: 빌트인 세탁기, 냉장고, 가스렌지, 천정형 에어컨, 붙박이장(2쪽),  
    블라인드, 분리형 샤워실, 비데 등 / 복층형은 전동 블라인드, 스타일러, 욕조, 다용도실 등이 추가됨

● 특징: 주차 2만원.  
  각 층마다 보안문 출입 . 월 주차쿠폰 10매 증정

-래미안아파트 버스정류장이 바로 앞에 있고, 강남역 5번출구와도 가까워 교통이 편리합니다.

- 주변이 아파트단지라 조용하고 쾌적하며 여성분들이 특히 선호하세요.

- 지하 2층부터 7층까지 모두 자주식 주차로, 공간이 넓고 쾌적하여 차량 있으신 분들에게도 인기가 많습니다.

** 강남효성해링턴타워 전문 부동산입니다 **

♥ 궁금하신 점은 언제든 연락주세요. 

1층에 입점해 있는 지호부동산입니다. 편하게 주차하세요 주차 1시간 제공합니다.

☎ 02-525-0051",https://m.land.naver.com/near/article/2509807577
212033222,79,13,37.49091867,127.03014165,2509804247,https://fin.land.naver.com/articles/2509804247,"2억 3,000",15만원,"-강남역5번출구 150미터,도보2분거리
-옵션:천정에어콘,빌트인냉장고/세탁기
-전입가능
-월세로도 가능함/보증금 205백만원, 월세 15만원
-매도가능 : 260백만원",https://m.land.naver.com/near/article/2509804247
212033222,79,13,37.49091867,127.03014165,2508098765,https://fin.land.naver.com/articles/2508098765,3억,8만원,"대출은 안되며 내부 컨디션은 상급
주차1대가능",https://m.land.naver.com/near/article/2508098765
212033222,79,13,37.49091867,127.03014165,2507907712,https://fin.land.naver.com/articles/2507907712,2억,"1만 6,000원","ㅁ 강남역 신분당선 도보8분내외.

ㅁ 전용: 29.43제곱미터/ 8.9평 .

ㅁ 보증금 2억/ 월세25만원..

ㅁ 대로변에 접해 안전한 동선.

ㅁ 단지내 세탁소 식당 카페 헤어샵 등 풍부.


 ☆ 그 밖에 강남구, 서초권 지역에 다양한 층, 다양한 평 수, 저렴한 물건 다 수 확보하고 있습니다.

 강남역탑 공인중개사 사무소: 박영옥 010-3921-8224 / 02-566-8224 ☆",https://m.land.naver.com/near/article/2507907712
212033222,79,13,37.49091867,127.03014165,2508988248,https://fin.land.naver.com/articles/2508988248,2억,25만원,"◎ 전입 신고 불가, 전세권 설정 가능
◎ 드레스룸
◎ 6월 5일 입주 협의
◎ 강남역과 가깝고 생활이 편리한 입지",https://m.land.naver.com/near/article/2508988248
212033222,79,13,37.49091867,127.03014165,2509876350,https://fin.land.naver.com/articles/2509876350,"2억 5,000",8만원,"양재역 도보 7분
신축 5년차
오픈형 원룸 풀옵션 테라스 엘베
주차는 현재 세입자 퇴거후, 협의 가능
대출 가능 
반려동물 불가 
",https://m.land.naver.com/near/article/2509876350
212033222,79,13,37.49091867,127.03014165,2508762665,https://fin.land.naver.com/articles/2508762665,"1억 6,000",15만원,"◎ 전입 불가, 전세권 설정 가능
◎ 강남역권 최적 입지이면서 가장 조용한 주거 환경
◎ 피트니스(9층) 무료 이용
◎ 빠른 입주 협의

* 1983년부터 서초동 한 자리에서.",https://m.land.naver.com/near/article/2508762665
212033222,79,13,37.49091867,127.03014165,2509687223,https://fin.land.naver.com/articles/2509687223,"2억 5,000",18만원," ◈보증보험 가능한 매물 리스트 받아보기 ◀◀
◈보증보험 &amp; 권리분석 전문부동산
◈안전한 부동산 계약
부동산꿀팁정보 &amp; 이정도는 알고 계약하자 !
인스타 검색◎ 강남s부동산
네이버 검색◎ 강남s부동산
계약시부터 입주까지 프로세스, 변동사항 알림서비스제공
━━━━━━━━━━━━━━━━━━━━━━
* 강남S 공인중개사 사무소 *
☎  0 1 0- 6 3 8 6 - 1 4 0 0
카카오톡ID : gns6712 
━━━━━━━━━━━━━━━━━━━━━━
매도ㅣ매수ㅣ임대ㅣ임차 의뢰 환영합니다.
━━━━━━━━━━━━━━━━━━━━━━
- 1:1 맞춤으로 원하는 매물을 확실하게 찾아드립니다.
- 주말에도 예약하시면 임장 가능합니다.
- 입주부터 퇴실까지 책임지고 관리해드립니다.
- 연락주시면 친절히 상담해드립니다.
- 전자소송 부동산분쟁 및 법률상담 가능합니다.
━━━━━━━━━━━━━━━━━━━━━━
02전세권매물 복층형 넓은평수 내부깨끗 자주식주차편리 ",https://m.land.naver.com/near/article/2509687223
212033222,79,13,37.49091867,127.03014165,2507250778,https://fin.land.naver.com/articles/2507250778,"2억 5,000",8만원,"*** 매물설명 ***

☞ 양재역 도보 7분
☞ 신축급으로 깔끔함
☞ 풀옵션(냉장고, 세탁기, 에어컨, 붙박이장, 인덕션 등
☞ 주차 불가능
☞ 테라스 있음
☞ 엘베 있음
☞ 빠른 입주 가능


◆한신탑공인중개사사무소◆
☏ 010-3003-7950, ☏ 02-529-1221 
고객을 가족처럼 생각하고 한신탑부동산이 함께 하겠습니다. 
고객님의 재산을 내 재산처럼 소중히 여기고 현명한 투자의 길로 안내해드리겠습니다. 
궁금한 점 있으시면 언제든지 전화 주시기 바랍니다.",https://m.land.naver.com/near/article/2507250778
212033222,79,13,37.49091867,127.03014165,2509581628,https://fin.land.naver.com/articles/2509581628,"2억 5,000",8만원,"🏠 해당 매물은 제가 직접 현장 답사하여
📷 촬영한 100% 실사진 실매물입니다.
━━━━━━━━━━━━━━━━

***  매 물 특 징 ***

*  양재역 ( 3호선,신분당선 ) 인접
*  말죽거리 맛집 등 주거 편의성 우수
*  언주초, 은성중, 은광여고 등  학군우수. 
*  신축 풀옵션 깔끔한 전세. 
*  매봉산, 강남세브란스병원등 생활 만족도 우수. 

━━━━━━━━━━━━━━━━

융자금의 경우 등기부등본 확인후 기재한 내용이 아니라 실제와 다름이 있을 수 있으나, 계약 진행전 또는 문의주시면 등기부등본 확인후 정확한 설명해드리겠습니다. 🫡",https://m.land.naver.com/near/article/2509581628
212033222,79,13,37.49091867,127.03014165,2509564501,https://fin.land.naver.com/articles/2509564501,"2억 5,000",8만원,"양재역 도보 7분
신축 5년차
오픈형 원룸 풀옵션 테라스 엘베
주차는 현재 세입자 퇴거후, 협의 가능
대출 가능 
반려동물 불가 
",https://m.land.naver.com/near/article/2509564501
212033222,79,13,37.49091867,127.03014165,2509349623,https://fin.land.naver.com/articles/2509349623,"2억 5,000",15만원,"안녕하세요 태원부동산입니다
두 가지를 약속 드리겠습니다.

1. 에듀윌 교수가 운영하는 부동산으로
안전한 거래를 약속 드립니다.

2. 매일 임장과 실매물을 원칙으로 많은 매물을 확보합니다.
허위 매물로 고객님을 속이지 않겠습니다. 

유튜브 : 태원부동산
https://www.youtube.com/@taewon_92

블로그 : https://blog.naver.com/consult_bg

ㅡ 매 물 정 보 ㅡ
----------------------------------------------------------------------------
★현재 사진은 보안상 같은 타입 대체 사진입니다 

★강남권 공인중개사무소에서 오피스텔 전체 볼수있는 사이트에서 금액 최신화 완료했습니다

★강남 특성상 빠른 회전을 위해서  한곳에서 강남권 전 오피스텔 보실수있습니다. 오피스텔 상담부터 다릅니다 

★원하시는 오피스텔 다보여드릴수있습니다 

★단기/월세 /전세  보시고싶으신 오피스텔 연락만 주시기바랍니다 

★주거용 업무용 겸용 오피스텔 많습니다.

★-----------------------오피스텔이 처음이신분들을 위한 Tip ----------------★

★오피스텔 같은경우! 3가지 스타일이 있다고 보시면됩니다 

★첫번쨰: 방평수가 큰오피스텔 

★두번쨰: 신축급 오피스텔 

★세번째: 적당한 평수와 적당한 컨디션 

★상담부터 다릅니다 원하시는 오피스텔 말씀하시고 비교하실수있는 오피스텔 3개 포함해서 보여드리겠습니다  

★추가적으로 원룸 / 빌라 모두 비슷한조건 같이 보여드리겠습니다.
",https://m.land.naver.com/near/article/2509349623
212033222,79,13,37.49091867,127.03014165,2509215549,https://fin.land.naver.com/articles/2509215549,"2억 7,000",12만원,"◆ 강남역 도보3분 (2호선,신분당선)
◆ 총360세대.
◆ 실면적35.22제곱미터/10.6평+ 베란다.
◆ 평당 관리비 5천원.
◆ 주차 자주식 1대 4만원.
◆ 주변 아파트단지로 주거환경 쾌적하고 조용.
◆ 단지내 사우나, 헬스장 / 편의시설 완비.

☆ 그 밖에 강남구, 서초권 지역에 다양한 층, 다양한 평 수,
저렴한 물건 다 수 확보 하고 있습니다.
늘 고객님의 자산과 삶의 질을 최우선으로 하는 강남역탑 부동산입니다.

손님을 위해 성실과 신의로써 결실을 맺을 수 있도록 최선을 다하겠습니다.

☆ 강남역탑 공인중개사 사무소: 02 566 8224 / 010- 3921- 8224☆",https://m.land.naver.com/near/article/2509215549
212033222,79,13,37.49091867,127.03014165,2509524749,https://fin.land.naver.com/articles/2509524749,"1억 4,300",15만원,"➡️ 생활 편의시설
- 강남역 도보 14분 역세권
- 양재역 도보 7분
-버스정류장 가까워요

➡️ 가격 및 상태
- 보증보험 가능한 귀한전세
-전세자금대출 가능합니다
 
✔️ 방문하여 촬영한 100% 실매물입니다! 

 ✔️보신 매물 외에도 조건 맞춰 집 찾아드립니다!!

➡️ 문의 양식 
1. 입주 예정일: 예) 12월 31일
2. 희망지역 및 출근지: 예) 역삼동, 교대역까지 
3. 희망금액: 5000/110 
4. 희망하시는 대출 상품 예) hug 버팀목 
5. 추가 원하는 사항: 예) 보증보험 가입가능, 반려견, 주차 1대 필요

➡️ 더큼 공인중개사 사무소 안내
1. 대항력 있는 안전한 매물을 우선으로 중개 합니다.
 - 임차인의 전입일이 말소 기준권리보다 빠를 것 (선순위 권리가 없는 매물)

2. 매매가를 분석하여 알려드리며 매매가 대비 전세가율이 70% 이하의 안전한 매물을 우선으로 중개합니다.
  예시) 매매가 10억, 전세가 7억 = 전세가율 70%

3. 추가 안전성을 위한 정보 제공을 원칙으로 합니다.
-임대인의 미납세금 안내:  임대인의 미납세금 여부를 확인하여 안전한 거래를 보장합니다.
-확정일자 부여 현황안내:  확정일자 부여 현황을 통해 임차인의 권리 보호를 강화합니다.
전입가구 등 선순위 권리 관계 안내:  선순위 권리 관계를 철저히 분석하여 임차인의 권리를 보호합니다.
-소액임차인 최우선변제권 안내:  소액임차인의 최우선변제권을 확인하여 안전한 거래를 지원합니다.
- 전세금 반환보증보험 안내:  전세금 반환보증보험에 대한 자세한 안내를 통해 임차인의 안전성을 높입니다.

 👉 소속공인중개사: 오영은 👈
 👉 010-2157-4448 👈
등록번호:11650-2024-00162
대표 공인중개사: 김주현 02-6080-5328",https://m.land.naver.com/near/article/2509524749
212033222,79,13,37.49091867,127.03014165,2507051921,https://fin.land.naver.com/articles/2507051921,"2억 5,000",8만원,"-양재역 도보 5분거리입니다
-테라스가 있어 답답하지 않습니다
-지은지 5년차로 아주 깔끔 합니다
-주차는 안됩니다
 
*상담: 010-8918-7074",https://m.land.naver.com/near/article/2507051921
212033222,79,13,37.49091867,127.03014165,2510607223,https://fin.land.naver.com/articles/2510607223,"2억 3,000",15만원," ◆생활권 내 편의시설 및 대로변 진출입이 우수

◆유해시설 없는 주거환경

◆강남권 최고의 가성비

즉시 입주 가능

편리한 자주식 주차

전입, 대출은 어려워요 / 전세권 설정 가능



==========삼성공인중개사사무소==========

첫째, 고객님들께 집구하는 좋은 경험을 제공하기
위해 항상 노력하는 중개사무소가 되겠습니다.

둘째, 중개보조원이 아닌 공인중개사가 상담부터 
계약까지 책임 지는 부동산 중개사무소 
입니다.

셋째, 허위 매물 없이 실매물만 광고합니다. 

★매물번호를 알려주시면 빠르게 상담 및 미팅 시간
잡아드립니다.

★보시고 계신 매물이외에도 찾으시는 조건에 맞춰 좋은물건 
찾아 드리겠습니다.

★고객님이 원하시는 매물 찾을때까지 
성심성의껏 발로 뛰겠습니다!

☎ 365일 24시간 상담 가능!!
전화번호/ 010 4389 0747 ",https://m.land.naver.com/near/article/2510607223
212033222,79,13,37.49091867,127.03014165,2510439091,https://fin.land.naver.com/articles/2510439091,"2억 1,500",15만원," 강남역 바로 앞 초역세권 위치 좋은 원룸 오피스텔

빠른 입주 협의 가능

실평수 약 10평 넓은 원룸

개별 창고 있음

전세권 설정 가능

 ",https://m.land.naver.com/near/article/2510439091
212033222,79,13,37.49091867,127.03014165,2509241462,https://fin.land.naver.com/articles/2509241462,"9,000",8만원,"- 양재역 도보5분 반지층 원룸입니다.

- 베란다 있는 구조입니다.

- 주택임대사업자로 보증보험 가입 완료된 주택입니다.

 - 사진은 임차인 거주전 사진입니다. 양해부탁드립니다.

- 기타사항은 문의하시면 친절히 안내해 드립니다~^^",https://m.land.naver.com/near/article/2509241462
212033222,79,13,37.49091867,127.03014165,2509230805,https://fin.land.naver.com/articles/2509230805,"2억 5,000",18만원," 최저가 귀한 올전세 매물

전세권 설정 가능

복층형 전용율 최고  (바닥 10.3 + 복층 4평)

높은 층고, 확 트인 개방감

환기, 채광 모두 완벽

주차 1대 무료

빨리 계약될 매물입니다. 렉시온 고려하시는 분들은 서둘러주세요 ",https://m.land.naver.com/near/article/2509230805
212033222,79,13,37.49091867,127.03014165,2510245416,https://fin.land.naver.com/articles/2510245416,"2억 4,000",15만원,"궁금하신 사항 언제든지 편하게 연락주세요^^

책임지고 중개하겠습니다.


★프라임강남부동산중개★

담당 공인중개사 김태율 010-2650-1662",https://m.land.naver.com/near/article/2510245416
212033222,79,13,37.49091867,127.03014165,2510283055,https://fin.land.naver.com/articles/2510283055,"1억 8,000",10만원,"☎☎담당직통번호 ☎☎ 010-8031-8338

▶365일 24시간 연중무휴 상담 환영 :)
▶해당 매물 외에도 광고 노출 되지 않은 매물 최다량보유 :)

매도 / 매수 / 임대 / 임차 모든 부동산 의뢰 가능 
〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓
보증보험 가입 희망시 보증금 월세 조율가능
〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓

★★English available★★

V 전산시스템을 통하여 광고에 노출되어있지 않은 매물들과 자 사 전속관리매물들을 통해 맞춤 중개 !
V 어느 중개업소보다 최고의 계약조건을 약속드립니다 !
V 철저한 권리분석을 통해 고객님의 소중한 재산을 최선으로 안전하게 중개 할 것을 약속합니다.
V 입주 잔금까지 깔끔한 마무리 추 후 서비스 관리를 제공하겠습니다.",https://m.land.naver.com/near/article/2510283055
212033222,79,13,37.49091867,127.03014165,2510066671,https://fin.land.naver.com/articles/2510066671,"2억 6,000",20만원," ◆생활권 내 편의시설 및 대로변 진출입이 우수

◆유해시설 없는 주거환경

◆강남권 최고의 가성비


4월 하순 입주 협의 가능

신축급 컨디션 좋음

전입 가능

미리 연락주시면 약속 잡아 보여드릴께요~




==========삼성공인중개사사무소==========


첫째, 고객님들께 집구하는 좋은 경험을 제공하기
위해 항상 노력하는 중개사무소가 되겠습니다.

둘째, 중개보조원이 아닌 공인중개사가 상담부터 
계약까지 책임 지는 부동산 중개사무소 
입니다.

셋째, 허위 매물 없이 실매물만 광고합니다. 

★매물번호를 알려주시면 빠르게 상담 및 미팅 시간
잡아드립니다.

★보시고 계신 매물이외에도 찾으시는 조건에 맞춰 좋은물건 
찾아 드리겠습니다.

★고객님이 원하시는 매물 찾을때까지 
성심성의껏 발로 뛰겠습니다!

☎ 365일 24시간 상담 가능!!
전화번호/ 010 4389 0747
 ",https://m.land.naver.com/near/article/2510066671
212033222,79,13,37.49091867,127.03014165,2510070111,https://fin.land.naver.com/articles/2510070111,"2억 6,000",10만원,"━━━━━JW 프라임 부동산중개사무소━━━━━

고객님께 드리는 약속

하나, 사소한 질문도 책임을 갖고 답변하겠습니다.

하나, 작은 이익보다 고객과의 인연을 소중히 하겠습니다.

하나, 마음에 드는 부동산을 끝까지 함께 찾겠습니다.

┍━━━━━━━━━━━┐
│담당 공인중개사 정재원
┖━━━━━━━━━━━┚ 
친절히 상담 드려요 연락주세요 :)
┍━━━━━━━━━━━┐
│H P : 010-8978-1151
┖━━━━━━━━━━━┚",https://m.land.naver.com/near/article/2510070111
212033222,79,13,37.49091867,127.03014165,2510211218,https://fin.land.naver.com/articles/2510211218,"2억 4,000",20만원,"━━━━━JW 프라임 부동산중개사무소━━━━━

고객님께 드리는 약속

하나, 사소한 질문도 책임을 갖고 답변하겠습니다.

하나, 작은 이익보다 고객과의 인연을 소중히 하겠습니다.

하나, 마음에 드는 부동산을 끝까지 함께 찾겠습니다.

┍━━━━━━━━━━━┐
│담당 공인중개사 정재원
┖━━━━━━━━━━━┚ 
친절히 상담 드려요 연락주세요 :)
┍━━━━━━━━━━━┐
│H P : 010-8978-1151
┖━━━━━━━━━━━┚",https://m.land.naver.com/near/article/2510211218
212033222,79,13,37.49091867,127.03014165,2510191533,https://fin.land.naver.com/articles/2510191533,"2억 9,000",15만원,"- 강남역 신분당선 2분거리 초역세권 주상복합
- 서이초,서운중 학군지, 반포 및 대치 학원가 셔틀버스 이용가능
- 주변 대단지 아파트 밀집되어 있어 도서관이나 마트등 생활 편의시설 多

+++++++++++++++++++++++++++++++++++++++++++++++++++ 
서초타운트라팰리스 1층 ＂입점＂ 우리부동산입니다. 
+++++++++++++++++++++++++++++++++++++++++++++++++++ 

  ★서초타운트라팰리스 1층 ＂입점＂부동산★
  ☎우리부동산 02-598-4244",https://m.land.naver.com/near/article/2510191533
212033222,79,13,37.49091867,127.03014165,2509831529,https://fin.land.naver.com/articles/2509831529,"2억 2,500",18만원,"◎ 전입 신고 및 전세 자금 대출 가능
◎ 보증 보험 가능: 서울보증보험
◎ 3월말 입주 협의
◎ 강남역 5번 출구까지 도보 5분, 강남역권 최적 입지
◎ 래미안 에스티지에스 아파트 앞 가장 조용한 주거 환경",https://m.land.naver.com/near/article/2509831529
212033222,79,13,37.49091867,127.03014165,2510043935,https://fin.land.naver.com/articles/2510043935,2억,12만원," ◆생활권 내 편의시설 및 대로변 진출입이 우수

◆유해시설 없는 주거환경

◆강남권 최고의 가성비

6월 초 입주 협의 가능

드레스룸 있음

전입 불가

전세권 설정 가능


==========삼성공인중개사사무소==========

★고객님이 원하시는 매물 찾을때까지 
성심성의껏 발로 뛰겠습니다!

☎ 365일 24시간 상담 가능!!
전화번호/ 010 4389 0747
 ",https://m.land.naver.com/near/article/2510043935
212033222,79,13,37.49091867,127.03014165,2510221622,https://fin.land.naver.com/articles/2510221622,"1억 6,000",15만원," ◆생활권 내 편의시설 및 대로변 진출입이 우수

◆유해시설 없는 주거환경

◆강남권 최고의 가성비

귀한 올전세 매물

빠른 입주 협의 가능

전입은 불가 / 전세권 설정 가능

전입 가능한 호실은 따로 문의 주세요~


==========삼성공인중개사사무소==========

첫째, 고객님들께 집구하는 좋은 경험을 제공하기
위해 항상 노력하는 중개사무소가 되겠습니다.

둘째, 중개보조원이 아닌 공인중개사가 상담부터 
계약까지 책임 지는 부동산 중개사무소 
입니다.

셋째, 허위 매물 없이 실매물만 광고합니다. 

★매물번호를 알려주시면 빠르게 상담 및 미팅 시간
잡아드립니다.

★보시고 계신 매물이외에도 찾으시는 조건에 맞춰 좋은물건 
찾아 드리겠습니다.

★고객님이 원하시는 매물 찾을때까지 
성심성의껏 발로 뛰겠습니다!

☎ 365일 24시간 상담 가능!!
전화번호/ 010 4389 0747 ",https://m.land.naver.com/near/article/2510221622
212033222,79,13,37.49091867,127.03014165,2510241462,https://fin.land.naver.com/articles/2510241462,"2억 6,000",13만원," ◆생활권 내 편의시설 및 대로변 진출입이 우수

◆유해시설 없는 주거환경

◆강남권 최고의 가성비

3월 30일 입주 협의 가능

전입가능

대출 가능

층마다 보안문 설치, 보안 좋은 오피스텔

매물 잘 안 나오는 오피스텔, 귀한 올전세 매물 




==========삼성공인중개사사무소==========


첫째, 고객님들께 집구하는 좋은 경험을 제공하기
위해 항상 노력하는 중개사무소가 되겠습니다.

둘째, 허위 매물 없이 실매물만 광고합니다. 

★매물번호를 알려주시면 빠르게 상담 및 미팅 시간
잡아드립니다.

★보시고 계신 매물이외에도 찾으시는 조건에 맞춰 좋은물건 
찾아 드리겠습니다.

★고객님이 원하시는 매물 찾을때까지 
성심성의껏 발로 뛰겠습니다!


 ",https://m.land.naver.com/near/article/2510241462
212033222,79,13,37.49091867,127.03014165,2510027460,https://fin.land.naver.com/articles/2510027460,3억,18만원,"◆ 뱅뱅사거리 강남역 양재 더블역세권에 위치
◆ 주변에 카페나 음식점, 스타벅스, 병원 등  편리
◆ 젊은세대 1~2인 가구 수요 많은  신축 오피스텔
◆ 냉장고  세탁기. 에어컨 수납공간 많음 
◆ 세대별 창고 / 기계식 주차가능
◆ 건물내 무료 피트니스 사용가능
◆ 전세권 설정 가능
◆ 3월말~4월초 입주협의

해당 매물 이외에 다양한 평수 다량 보유하고 있습니다.

* 뉴욕부동산 *  
대표 김 은 정  ☎ 010-2691-7128 / 02-522-4012
전화주시면 성심성의껏 답변 해드리겠습니다~",https://m.land.naver.com/near/article/2510027460
212033222,79,13,37.49091867,127.03014165,2508372122,https://fin.land.naver.com/articles/2508372122,"2억 6,000",15만원," ◈보증보험가능리스트 목록제공받기
◈부동산꿀팁정보 &amp; 안전한 부동산 계약
인스타 검색◎ 강남s부동산
네이버 검색◎ 강남s부동산
고객님의 조건에 맞는 매물리스트 안내받으실 수 있습니다.
━━━━━━━━━━━━━━━━━━━━━━━━━━━━
* 강남S 공인중개사 사무소 *
☎  0 1 0- 6 3 8 6 - 1 4 0 0
카카오톡 ID : gns6712  ◀ 희망위치 매물리스트 받아보기
━━━━━━━━━━━━━━━━━━━━━━━━━━━━
매도ㅣ매수ㅣ임대ㅣ임차 의뢰 환영합니다.
━━━━━━━━━━━━━━━━━━━━━━━━━━━━
- 1:1 맞춤 컨설팅으로 원하는 매물을 확실하게 찾아드립니다.
- 주말에도 예약하시면 임장 가능합니다.
- 입주부터 퇴실까지 책임지고 관리해드립니다.
- 연락주시면 친절히 상담해드립니다.
- 전자소송 부동산분쟁 및 법률상담 가능합니다.
━━━━━━━━━━━━━━━━━━━━━━━━━━━━
02전입대출가능 내부깨끗 선호타입 입주협의가능해요 ",https://m.land.naver.com/near/article/2508372122
212033222,79,13,37.49091867,127.03014165,2510042205,https://fin.land.naver.com/articles/2510042205,3억,18만원," ◆생활권 내 편의시설 및 대로변 진출입이 우수

◆유해시설 없는 주거환경

◆강남권 최고의 가성비

3월말, 4월초 협의 입주 가능

미닫이 분리형 구조

전입 불가

전세권 설정 가능!!!!!!




==========삼성공인중개사사무소==========


첫째, 고객님들께 집구하는 좋은 경험을 제공하기
위해 항상 노력하는 중개사무소가 되겠습니다.

둘째, 허위 매물 없이 실매물만 광고합니다. 

★매물번호를 알려주시면 빠르게 상담 및 미팅 시간
잡아드립니다.

★보시고 계신 매물이외에도 찾으시는 조건에 맞춰 좋은물건 
찾아 드리겠습니다.

★고객님이 원하시는 매물 찾을때까지 
성심성의껏 발로 뛰겠습니다!
 ",https://m.land.naver.com/near/article/2510042205
212033222,79,13,37.49091867,127.03014165,2508430725,https://fin.land.naver.com/articles/2508430725,"2억 8,000",8만원,"엘리베이터 없는 6층입니다.

실사용 면적 약 25평으로 전세금액 대비 최상의 조건입니다.",https://m.land.naver.com/near/article/2508430725
212033222,79,13,37.49091867,127.03014165,2508636276,https://fin.land.naver.com/articles/2508636276,"1억 5,000",10만원,"* 4월하순 입주협의
* 월세 8만원 있으며, 관리비 10만원(수도포함)입니다.
* 주차는 선착순 가능하나, 공간은 협소함
* 반려동물불가
* 에어컨, 냉장고, 세탁기, 가스렌지",https://m.land.naver.com/near/article/2508636276
212033222,79,13,37.49091867,127.03014165,2508372078,https://fin.land.naver.com/articles/2508372078,3억,15만원," ◈보증보험 가능한 매물 리스트 받아보기 ◀◀
◈보증보험 &amp; 권리분석 전문부동산
◈안전한 부동산 계약
부동산꿀팁정보 &amp; 이정도는 알고 계약하자 !
인스타 검색◎ 강남s부동산
네이버 검색◎ 강남s부동산
계약시부터 입주까지 프로세스, 변동사항 알림서비스제공
━━━━━━━━━━━━━━━━━━━━━━
* 강남S 공인중개사 사무소 *
☎  0 1 0- 6 3 8 6 - 1 4 0 0
카카오톡ID : gns6712 
━━━━━━━━━━━━━━━━━━━━━━
매도ㅣ매수ㅣ임대ㅣ임차 의뢰 환영합니다.
━━━━━━━━━━━━━━━━━━━━━━
- 1:1 맞춤으로 원하는 매물을 확실하게 찾아드립니다.
- 주말에도 예약하시면 임장 가능합니다.
- 입주부터 퇴실까지 책임지고 관리해드립니다.
- 연락주시면 친절히 상담해드립니다.
- 전자소송 부동산분쟁 및 법률상담 가능합니다.
━━━━━━━━━━━━━━━━━━━━━━
02전세권설정 신축 내부깨끗 입주협의가능해요 ",https://m.land.naver.com/near/article/2508372078
