lgeo,count,z,lat,lon,atcl_no,description
212032323,279,13,37.490625,126.98027344,2501818321,"▣ 3룸+1욕실 (엘베유)
▣ 4호선 총신대역 역세권
▣ 집주인 거주중으로 협의입주
▣ 서래초.방배중.서문여중.서문여고.서울고.상문고 학군
▣ 서리풀터널 이용하여 강남권으로 접근성이 용이
▣ 수도, 전기, 가스비는 사용량에 따라 부과됨
▣ 중개의뢰인이 관리비 세부내역을 미제시로 비목별 금액 미표시  

◎ 참좋은부동산 담당자 010-3781-2991 ◎
▷ 매물 번호를 알려주시면 쉽게 매물을 찾을 수 있습니다.
▷ 고객님의 금액, 입지, 사이즈, 날짜를 고려하여 맞춤중개
▷ 언제든지 전화주시면 성심껏 상담해 드리겠습니다.
▷ 모든 고객님께 신뢰와 믿음을 드리는 참좋은부동산입니다."
212032323,279,13,37.490625,126.98027344,2502024516,"★방배동 9호선 구반포역,  4호선 동작역  인근
★신축 첫입주 -2024년 4월 준공 
★3룸 + 넓은거실 + 욕실 2 구조
★한샘가구로 신축한 고급  아파트 
★지상16층, 지하4층 총 56세대 1개동 아파트
★주차대수 총 79대로 평균 1.4대 주차가능(자주식 +기계식)
★장기민간건설임대아파트로 10년간 내집처럼  장기 거주 가능
★서래초, 세화여중고, 방배중, 신반포중 등  학군 우수
★올림픽대로, 사평대로, 동작대로 이용시 서울전역 접근성  용이
★한강공원이 가깝게 위치 이용이 편리
★공용관리비 약25만원 : 관리규약에 따라 부과, 직전월기준
 - 수도, 전기, 가스사용은 사용량에 따라 부과됨

★ 서초방배 전문 우리별부동산 02 584 8383

▷ 고객 맞춤 서비스
 원하는 스펙의 물건을 완벽히 검토하여 찾아 드립니다. 
▷ 물건 다량 확보
  매매 전세 월세 매물 다량 확보하고 있습니다. 
▷ 친절상담
  부담 없이 전화 주시면 친절히 상담해 드립니다. 
▷ 성실중개
  우리별부동산은 허위매물이 없습니다. 
▷ 편리한 주차시설
  사무소 앞 전용 주차장 완비
▷ 우리별부동산
  대표 박혜정
  서울시 서초구 서초대로37 
  02 584 8383
  010 4239 2202"
212032323,279,13,37.490625,126.98027344,2503742316,"-내방역8분거리에 위치
-보증금 2.9억,, 관리비 35,000원,, 주차가,대출가능합니다."
212032323,279,13,37.490625,126.98027344,2503490541,"입주 가급적 빨르면 좋음
주인이 도배 및 씽크대 교체 해줌"
212032323,279,13,37.490625,126.98027344,2503742630,"-내방역7분거리에 위치
-보증금 6.5억, 관3.5만원, 입주협의, 대출가능,주차가능합니다.
-2003년식입니다."
212032323,279,13,37.490625,126.98027344,2503695616," 내부 부분수리되어 컨디션 깔끔한 전세매물 로얄타입
전화주시면 자세한 상담도와드리겠습니다
언제든지 문의주세요 "
212032323,279,13,37.490625,126.98027344,2503477607,"1층은 상가, 2층은 사무실임"
212032323,279,13,37.490625,126.98027344,2503752219,"4.7호선이수역,9호선구반포역이용도보15분,인근까페골목.한강공원이용"
212032323,279,13,37.490625,126.98027344,2503397177,"* 밝고 깨끗한 2룸 넓은 안방 주방 욕실1개 
조용한 주택가에 위치한 관리잘된 주택
* 금액 : 보증금2억원
* 관리비 : 월4만원(개별공과금 별도)
* 옵  션 : 가스렌지, 싱크대
* 입주일 : 빠른입주 가능, 협의가능
* 주차 :  불가능
* 건축년도: 1997년
* 승강기 : 없음
* 학군 : 서래초등, 세화. 서문여중고, 동덕여고, 방배중등 명문학군
* 교통 : 4,7호선 이수역 도보11분/ 버스정류장 도보5분
* 인근편의시설 : 재래시장. 한강공원, 서울성모병원, 강남신세계백화점, 
은행, 미용실, 맛집, 편의점등이 인근에 있어 생활편리

 정확한 매물관리와 정보로 고객님의 소중한 시간을 절약하여 편하게 
  더좋은 집을 구해드리기 최선을 다하여 중개합니다.

  언제든지 연락주시면 성실하게 상담해드리겠습니다.
  ---------------------------------------
  ◆ 태인공인중개사사무소 ◆
  서울시 서초구 방배동 21061층
  02-592-4989/ 010-3847-7583"
212032323,279,13,37.490625,126.98027344,2503425959," ★매 물 정 보★

- 위치 : 카페골목 초입 

- 금액 : 2억3천만원 / 관리비 4만원

- 전용 :  약36㎡

- 구조 : 룸2개/욕실

- 층수 :  2.5층 

- 입주 : 협의 입주
------------------------------------------------
◆ 카페골목 초입으로 시세대비 저렴한 투룸 전세

◆ 이외 다수 매물 보유중입니다.

☎ 대표 010-3895-0895 / ☎ 소속공인중개사 010-5113-7301 "
212032323,279,13,37.490625,126.98027344,2503549585,"매물특징
- HUG보증보험 가입100%가능
- 4.7호선 이수역 , 7호선 내방역 더블역세권
- 첫입주 실내상태 최상
- 복층구조로 공간활용 좋음
- 조용한 주택가위치
- 역세권으로 생활인프라 최상
- 마지막 한세대


이외에도 광고하지 못한 다량의 물건을 보유하고 있습니다. 
궁금하신 점이 있으시면 언제든 연락주세요.
원룸, 오피스텔 , 빌라 , 아파트
매매/전세/월세 이외 다량의 물건을 확보하고 있으며, 상담 환영합니다."
212032323,279,13,37.490625,126.98027344,2502815514,"♣♣♣ 지오지안 (GEO GEAN) ♣♣♣
 저희는 지오지안 방배에서 최인근에 위치하고 있는 현지 부동산으로서, 현 위치에서 약15년 이상을 영위하고 있는 방배동 토착 부동산이며, 믿고 신뢰할 수 있는 고객만족을 위하여 최선을 다하고 있는 롯데캐슬헤론 부동산입니다.
 
 주소 : 서울특별시 서초구 동광로19길 141 (방배동) / 방배동 751-11
 ◆ 입주일 : 22년 4월  입주시작 신축 첫입주
 ◆ 구성 : 오피스텔: 1-6층  25가구 
  도시형: 7-10층  20가구 총 45가구
 ◆ 평형 : 12평형  A, B, C TYPE  1.5룸(분리형 원룸). 화장실 - 샤워실 별도 분리형.
 ◆ 주차 : 27대 (60％) 승용, SUV 주차가능 , 기계식 주차+자주식 주차
 ♠ 기본옵션사항 : TV, 냉장고, 세탁기, 건조기, 시스템에어컨, 전열교환기,
  쿡탑, 아일랜드식탁, 스타일러, 홈 lOT, 인터넷포함, 
  무인택배함, CCTV, 경비실
- 이외에도 많은 매물들을 확보하고 있사오니 전화주시면 친절히 상담해 드립니다. -
◎ 교통여건: 9호선 구반포역 도보 7분거리/ 4호선 동작역 도보9분거리
  올림픽대로. 이수교차로 인접 서울전역 및 수도권 지역으로의 이동편리.
▶ 편의시설 : 신세계백화점,  서울성모병원, 국립중앙도서관, 서래마을 카페거리, 반포한강공원, 반포천등 이용가능.

■ 중개사 한마디 ■
고객의 꿈을 실현해 드리는 롯데캐슬헤론 공인중개사 사무소입니다.!!!
최선의 물건으로 중개 하겠습니다.
같은 물건도 어느 중개업자와 계약 하는가에 따라 금액이며 계약 조건이 달라집니다.
결국, 중개업자가 최선의 노력을 기울이면 좋은 매물을 좀 더 좋은 조건으로 하여 계약하실 수 있습니다. 내 집을 찾는다는 정성스런 마음으로 고객의 입장에서 최선을 다하겠습니다.

♣ 롯데캐슬헤론 부동산 ♣  ☎ 02-535-1010 / 010-4733-8878"
212032323,279,13,37.490625,126.98027344,2501603177," ◆ ◆매물 상세설명 ◆◆

▷ 위 치 : 서초구 방배동
▷ 주 차 : 가능
▷ 입 주 : 협의

- 반포천 횡단보도 올해 안에 착공(반포로 바로 연결 되는 다리로 인해 엄청난 편리성과 부의 효과)
- 카페골목 인근으로 인프라 좋음
- 도보거리에 반포천 한강둔치 현충원녹지 서리풀공원
- 세화중고교 신반포중 서래초 등 학군 우수
- 장기민간건설임대아파트 10년간 내집처럼 거주 가능 
- 전세보증금 100%가입으로 임대보증금 안전보장
- 큰 창으로 채광 좋고 관리 잘 된 쓰리룸
- 엘베있음 전용면적 대비 구조 잘 나옴
- 고속터미널, 강남성모병원, 신세계백화점 인근
- 방배동 개발호재 많음
- 정보사 부지 실리콘밸리로 인한 3만여명 일자리 창출
- 이수,내방역 서리풀터널 지구단위계획구역 지정
- 방배동 혁신 개발 매머드급 재건축 단지 호재
- 버스노선 다양하며 병원,은행,마트 등 편의시설 인프라 좋음
- 서리풀터널 개통으로 강남진입이 용이

◆ ◆담당자 직통 010-8998-6424◆ ◆
◆ ◆담당자 직통 010-8998-6424◆ ◆
◆ ◆담당자 직통 010-8998-6424◆ ◆

- 저희 매경부동산중개법인은 100% 실매물만
    올려드리고 있습니다(물건최다보유)
- 24시간 언제나 친절한 상담 해드립니다.
- 원하시는 물건 찾을 때까지 1:1 전담 서비스
- 고급빌라.고급주택.아파트 다세대건물. 상가주택
    빌딩 전문중개
- 계약서/등기사항 꼼꼼히 설명 드립니다
- 본 물건 외 다양한 매물 준비 되어 있습니다

▶▶▶ 부동산 오시는길 ◀◀◀

- 방배동 NO.1 매경부동산중개법인
- 서울시 서초구 방배동 876-24(1층)
- 내방역 8번 출구에서 도보 1분(주차 가능)
- 엄선된 매물, 확실한 권리분석으로 신뢰감있는
  매경부동산의 모습을 보여드리겠습니다
  감사합니다  
◆ ◆담당자 직통 010-8998-6424◆ ◆
◆ ◆담당자 직통 010-8998-6424◆ ◆
 "
212032323,279,13,37.490625,126.98027344,2501534417,
212032323,279,13,37.490625,126.98027344,2501678414,"♻ 가온부동산은 100% 실제매물만을 광고합니다.
 
================================
   
♻ 매물소개

✅ 주차가능,대출안됨(공용부문위반)
✅ 이수더블역세권,사통팔달
✅ 방배초교 및 서문여중·여고 인접 
✅ 공원 및 편의시설 접근성 🆗

================================

♻ 정직함과 성실함으로 중개에 최선을 다하는 가온부동산입니다.

✅ 부동산전자계약가능 중개사무소
✅ 방문고객님 필요시 인근 픽업서비스가능
✅ TEL 02-594-0610  
✅ H·P 010-2796-9449
✅ https://open.kakao.com/o/sDbY9RIe
✅ https://blog.naver.com/hyuntai78

================================"
212032323,279,13,37.490625,126.98027344,2502664652,"♣ 방배스카이 주거형 오피스텔 @ 도시형생활주택 ♣  

★ 입주일자 : 2020년 4월 신축 첫 입주, 

◇ 오피스텔 단지특징 ◇

★ 총 세대수 :79세대 1개동 18P ~ 38P형 다양한 평형.
- 오피스텔 : 56세대 (2∼8층) : 35㎡, 38㎡.41㎡. 47㎡
- 도시형 주택 :23세대 (9∼11층) : 23㎡, 24㎡, 25㎡, 29㎡

★ 전 세대 전입신고 ＆ 확정일자, 전세자금대출 가능.

- 주소 : 서울특별시 서초구 방배동 755-7
- 주차 : 총40대

 ◈ 기본옵션사항◈
- 냉장고, 세탁기 ,시스템에에컨, 붙박이장. 일괄소등스위치. 세련된인테리어.
- 경비실 경비원상주와 외부인차단 출입시스템. 

◇ 교통여건 ◇
『9호선 구반포역 도보 7분거리 / 9호선, 4호선(환승역) 동작역 도보 10분거리』
올림픽대로, 이수교차로 인접 서울전역 및 수도권 지역으로의 이동 편리

◇ 교육여건 ◇
『서래초, 계성초, 반포초.중.고, 세화중, 세화고, 세화여고, 서문여중, 서문여고, 상문고, 
서울고』

◇ 편의시설 ◇
신세계 백화점, 뉴코아 아울렛, 센트럴시티
카톨릭대학서울성모병원, 국립중앙도서관, 서래마을 카페거리 
반포한강공원, 서래섬, 반포천 등 이용 가능


■ 중개사 한마디 ■
고객의 꿈을 실현해 드리는 롯데캐슬헤론 공인중개사사무소 입니다!
최선의 물건으로 중개 하겠습니다.
같은 물건도 어느 중개업자와 계약 하는가에 따라 금액이며 계약조건이 달라집니다.
결국, 중개업자가 노력하고 신경 쓰면 좋은 조건에 좋은 물건으로 계약하실 수 있습니다.
내 집을 생각하는 마음으로 고객의 입장에서 최선을 다하겠습니다.
찾아주셔서 감사합니다.

♣ 롯데캐슬헤론 부동산 ♣☎ 02-535-1010 / 010-4733-8878"
212032323,279,13,37.490625,126.98027344,2501406980," ◆ ◆매물 상세설명 ◆◆

▣ 교   통 :  7호선 내방역
▣ 층   수 :  4층
▣ 승강기 :  무
▣ 주   차 :  가능
▣ 관리비 :  3.5만원
▣ 입   주 : 즉시 또는 협의


- 내방역 역세권으로 인프라 좋음
- 고속터미널, 강남성모병원, 신세계백화점 인근
- 방배동 개발호재 많음
- 정보사 부지 실리콘밸리로 인한 3만여명 일자리 창출
- 이수,내방역 서리풀터널 지구단위계획구역 지정
- 방배동 혁신 개발 매머드급 재건축 단지 호재
- 버스노선 다양하며 병원,은행,마트 등 편의시설 인프라 좋음
- 서리풀터널 개통으로 강남진입이 용이

◆ ◆담당자 직통 010-8998-6424◆ ◆
◆ ◆담당자 직통 010-8998-6424◆ ◆
◆ ◆담당자 직통 010-8998-6424◆ ◆

- 저희 매경부동산중개법인은 100% 실매물만
    올려드리고 있습니다(물건최다보유)
- 24시간 언제나 친절한 상담 해드립니다.
- 원하시는 물건 찾을 때까지 1:1 전담 서비스
- 고급빌라.고급주택.아파트 다세대건물. 상가주택  빌딩 전문중개
- 계약서/등기사항 꼼꼼히 설명 드립니다
- 본 물건 외 다양한 매물 준비 되어 있습니다

▶▶▶ 부동산 오시는길 ◀◀◀

- 방배동 NO.1 매경부동산중개법인
- 서울시 서초구 방배동 876-24(1층)
- 내방역 8번 출구에서 도보 1분(주차 가능)

- 엄선된 매물, 확실한 권리분석으로 신뢰감있는
  매경부동산의 모습을 보여드리겠습니다
  감사합니다  

◆ ◆담당자 직통 010-8998-6424◆ ◆
◆ ◆담당자 직통 010-8998-6424◆ ◆ 
 "
212032323,279,13,37.490625,126.98027344,2504612982,"22년간 변함없이 한 자리를 지키고 있는
방배현대홈타운 전문 서울부동산 입니다.

─ 서울공인중개사사무소 ☎ 02-533-1515 ─

안녕하세요!
한번 맺은 인연을 소중히 생각하는
방배동 토박이 서울부동산입니다.

방배현대홈타운2차 단지 안에서
22년간 변함없이 자리를 지키고 있는
서울부동산으로 언제든 연락주세요.

친절상담 책임중개 약속드립니다.
정직한 마음으로 사람과 사람을 잇는

♥ 서울공인중개사사무소 ♥

서울시 서초구 서초대로1길 34, 상가동 102호
(방배동, 방배2차현대홈타운)
☎ 02-533-1515
☎ 010-3095-0101"
212032323,279,13,37.490625,126.98027344,2501428318,"◆ 매물 상세 설명 ◆

▷ 보증금/관리비: 3억5천만원/6만원
▷ 교통: 4/7호선 이수역 
▷ 실사용면적: 18평
▷ 구조: 2룸/1욕
▷ 해당층/총층수: 2층/ 4층
▷ 승강기: 없음
▷ 주차: 가능
▷ 입주: 3월10일 협의입주
▶ 특징: 방2 넓은거실 대출가능 주차가능 이수역이용편리
========================================
◇ 24시간 언제나 친절한 상담 해드립니다.
◇ 원하시는 물건 찾을 때까지 1:1 전담 서비스
◇ 본 물건 외 다양한 매물 준비 되어 있습니다
========================================

◆ 부동산 오시는길 ◆

 이수역 2번출구앞 국민은행과 동해물약국 골목으로 100m 
 서울시 서초구 방배4동 1427 1층(사무실 앞에 주차됨)"
212032323,279,13,37.490625,126.98027344,2501406735," ◆ ◆매물 상세설명 ◆◆

▣ 교   통 :  7호선 내방역
▣ 층   수 :  2층
▣ 승강기 :  무
▣ 주   차 :  가능
▣ 관리비 :  3.5만원
▣ 입   주 : 즉시 또는 협의


- 내방역 역세권으로 인프라 좋음
- 고속터미널, 강남성모병원, 신세계백화점 인근
- 방배동 개발호재 많음
- 정보사 부지 실리콘밸리로 인한 3만여명 일자리 창출
- 이수,내방역 서리풀터널 지구단위계획구역 지정
- 방배동 혁신 개발 매머드급 재건축 단지 호재
- 버스노선 다양하며 병원,은행,마트 등 편의시설 인프라 좋음
- 서리풀터널 개통으로 강남진입이 용이

◆ ◆담당자 직통 010-8998-6424◆ ◆
◆ ◆담당자 직통 010-8998-6424◆ ◆
◆ ◆담당자 직통 010-8998-6424◆ ◆

- 저희 매경부동산중개법인은 100% 실매물만
    올려드리고 있습니다(물건최다보유)
- 24시간 언제나 친절한 상담 해드립니다.
- 원하시는 물건 찾을 때까지 1:1 전담 서비스
- 고급빌라.고급주택.아파트 다세대건물. 상가주택  빌딩 전문중개
- 계약서/등기사항 꼼꼼히 설명 드립니다
- 본 물건 외 다양한 매물 준비 되어 있습니다

▶▶▶ 부동산 오시는길 ◀◀◀

- 방배동 NO.1 매경부동산중개법인
- 서울시 서초구 방배동 876-24(1층)
- 내방역 8번 출구에서 도보 1분(주차 가능)

- 엄선된 매물, 확실한 권리분석으로 신뢰감있는
  매경부동산의 모습을 보여드리겠습니다
  감사합니다  

◆ ◆담당자 직통 010-8998-6424◆ ◆
◆ ◆담당자 직통 010-8998-6424◆ ◆ 
 "
212032323,279,13,37.490625,126.98027344,2501224693," ◆ ◆매물 상세설명 ◆◆

▣ 교   통 :  7호선 내방역
▣ 층   수 :  2층
▣ 승강기 :  무
▣ 주   차 :  가능
▣ 관리비 :  7만원
▣ 입   주 : 협의가능
▣ 기   타 : 대출, 보증보험 가능


- 내방역 역세권으로 인프라 좋음
- 고속터미널, 강남성모병원, 신세계백화점 인근
- 방배동 개발호재 많음
- 정보사 부지 실리콘밸리로 인한 3만여명 일자리 창출
- 이수,내방역 서리풀터널 지구단위계획구역 지정
- 방배동 혁신 개발 매머드급 재건축 단지 호재
- 버스노선 다양하며 병원,은행,마트 등 편의시설 인프라 좋음
- 서리풀터널 개통으로 강남진입이 용이

◆ ◆담당자 직통 010-8998-6424◆ ◆
◆ ◆담당자 직통 010-8998-6424◆ ◆
◆ ◆담당자 직통 010-8998-6424◆ ◆

- 저희 매경부동산중개법인은 100% 실매물만
    올려드리고 있습니다(물건최다보유)
- 24시간 언제나 친절한 상담 해드립니다.
- 원하시는 물건 찾을 때까지 1:1 전담 서비스
- 고급빌라.고급주택.아파트 다세대건물. 상가주택  빌딩 전문중개
- 계약서/등기사항 꼼꼼히 설명 드립니다
- 본 물건 외 다양한 매물 준비 되어 있습니다

▶▶▶ 부동산 오시는길 ◀◀◀

- 방배동 NO.1 매경부동산중개법인
- 서울시 서초구 방배동 876-24(1층)
- 내방역 8번 출구에서 도보 1분(주차 가능)

- 엄선된 매물, 확실한 권리분석으로 신뢰감있는
  매경부동산의 모습을 보여드리겠습니다
  감사합니다  

◆ ◆담당자 직통 010-8998-6424◆ ◆
◆ ◆담당자 직통 010-8998-6424◆ ◆ 
 "
212032323,279,13,37.490625,126.98027344,2501154108,"▶형제부동산 010-4590-7876◀

▲전 용: 약 16평
▲입 주: 즉시(협의)가능
▲주 차: 1대 가능
▲관리비: 5만원   

-.이수역 도보7분 방배초/서문학군 조용하고 안전한 위치, 내외관 신축급으로 깔끔합니다.
-.방배초/서문학군 가정이나 신혼부부 강추, 엘레베이터 있고 입주날짜 협의 가능합니다.
-.일부 월세 전환 (반전세) 도 가능합니다.

조건에 최적화된 매물 최선을 다해 중개해드리겠습니다.
찾아주셔서 감사드립니다.
"
212032323,279,13,37.490625,126.98027344,2500829209," 지비오(GBO)부동산은 안전한 거래를 위한 차별화된 정보를 제공합니다.
본 물건은 이수역 8분 거리에 위치한 착한가격의 원룸 전세 매물입니다.

✅가격 : 보증금 1억3천만원/공통관리비 5만원
✅내부구조 : 오픈형원룸
✅내부상태 : 관리상태 양호
✅2012년식. 주차불가
✅위치 : 방배본동 789번지. 방배동카페골목 서측
✅교통 : 4,7호선 총신대입구역 8분(700m), 버스정류장 6분(480m)
✅학군 : 서래초,서문여중고(도보4분),서울고,상문고 등 최고학군
✅편의시설 : 방배동카페골목 풍부한 편의시설. 남성사계시장 750m, 대형마트 130m, 뒷벌어린이공원 140m, 강남성모병원, 신세계백화점 차량15분내
✅권리 : 다세대. 융자 無, 위반 無, 전세대출,보증보험 가능
         개별주택공시가 1억4천2백만원(보증보험가능범위)
✅입주가능여부 : 즉시(협의)
✅기타 : 물건지와 1분거리의 지비오가 추천합니다. 
〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓
Grab Best Opportunity!
♣ 지비오(집이요)부동산 ♣
✔축적된 데이터, 개발업 경력을 통한 전문성으로
  안전한 거래를 위한 차별화된 정보를 제공합니다. 
✔다양한 네트워크를 통해 최상의 물건을 찾아드립니다.
✔허위매물 등 순간의 목적을 위해 거짓을 말하지 않습니다.
✔어떤 상담에도 정확하고 친절히 응대하는 
  든든한 부동산파트너가 되겠습니다! 

♣ 오시는 길 ♣
 방배동까페골목사거리에서 경문고교 방면 50m
 "
212032323,279,13,37.490625,126.98027344,2500907168,
212032323,279,13,37.490625,126.98027344,2501016624,"♣♣♣♣♣♣ 롯데캐슬헤론 아파트 ♣♣♣♣♣♣
 저희는 롯데캐슬헤론 아파트 단지내 상가에 위치하고 있는 현지 부동산으로서, 현 위치에서 약15년 이상을 영위하고 있는 방배동 토착 부동산이며, 믿고 신뢰할 수 있는 고객만족을 위하여 최선을 다하고 있는 롯데캐슬헤론 부동산입니다.

◇ 아파트 단지특징 ◇
★ 총 세대수 : 337세대  5개동 34, 37, 45, 54, 61, 63형
♣ 단지 내 커뮤니티센터 
 『피트니스,독서실,시니어 센터』 
♣ 넉넉한 주차시설 (1세대당 2.32대), 자연친화적인 조경시설과 지상 차량 통제로 인한 
안전함 까지
◇ 교통여건 ◇
『9호선 구반포역 도보 7분거리 / 4호선 동작역 도보 10분거리』
올림픽대로, 이수교차로 인접 서울전역 및 수도권 지역으로의 이동 편리
◇ 교육여건 ◇
『서래초, 반포초등, 세화여중, 세화고. 세화여고, 서문여중, 서문여고, 상문고, 서울고』
◇ 편의시설 ◇
신세계 백화점, 뉴코아 아울렛, 센트럴시티 
카톨릭대학서울성모병원, 국립중앙도서관, 서래마을 카페거리 
반포한강공원, 서래섬, 반포천 등 이용가능

■ 중개사 한마디 ■
고객의 꿈을 실현해 드리는 롯데캐슬헤론 공인중개사 사무소입니다.!!!
최선의 물건으로 중개 하겠습니다.
같은 물건도 어느 중개업자와 계약 하는가에 따라 금액이며 계약 조건이 달라집니다.
결국, 중개업자가 최선의 노력을 기울이면 좋은 매물을 좀 더 좋은 조건으로 하여 계약하실 수 있습니다. 내 집을 찾는다는 정성스런 마음으로 고객의 입장에서 최선을 다하겠습니다.

♣ 롯데캐슬헤론 부동산 ♣  ☎ 02-535-1010 / 010-5326-8877"
212032323,279,13,37.490625,126.98027344,2502461974,
212032323,279,13,37.490625,126.98027344,2500885919,"▶형제부동산 010-4590-7876◀

▲전 용: 약 13평
▲입 주: 협의가능
▲주 차: 1대 가능 *주차비 5만원 별도.
▲관리비: 5만원     

-.이수역/내방역 도보10분 더블역세권 가성비 좋고 깔끔한 투룸 화1 맞벽거실 구조
-.1인가구 및 신혼, 방배초/서문학군 가정 등 안전하고 장기거주 가능한집 추천드립니다.
-.다세대주택이고 융자없습니다. 전세대출 및 보증보험은 확인 필요합니다.
*매물 사진은 공실일때 찍어둔 사진입니다. 현 세입자 거주중.

조건에 최적화된 매물 최선을 다해 중개해드리겠습니다.
찾아주셔서 감사드립니다.
"
212032323,279,13,37.490625,126.98027344,2500955967," ◆ ◆매물 상세설명 ◆◆

▣ 교   통 :  7호선 내방역
▣ 층   수 :  2층
▣ 승강기 :  유
▣ 주   차 :  가능
▣ 관리비 :  12만원
▣ 입   주 : 즉시 또는 협의
▣ 기   타 : 보증금 2.77억/월세 20 가능

- 내방역 역세권으로 인프라 좋음
- 고속터미널, 강남성모병원, 신세계백화점 인근
- 방배동 개발호재 많음
- 정보사 부지 실리콘밸리로 인한 3만여명 일자리 창출
- 이수,내방역 서리풀터널 지구단위계획구역 지정
- 방배동 혁신 개발 매머드급 재건축 단지 호재
- 버스노선 다양하며 병원,은행,마트 등 편의시설 인프라 좋음
- 서리풀터널 개통으로 강남진입이 용이

◆ ◆담당자 직통 010-8998-6424◆ ◆
◆ ◆담당자 직통 010-8998-6424◆ ◆
◆ ◆담당자 직통 010-8998-6424◆ ◆

- 저희 매경부동산중개법인은 100% 실매물만
    올려드리고 있습니다(물건최다보유)
- 24시간 언제나 친절한 상담 해드립니다.
- 원하시는 물건 찾을 때까지 1:1 전담 서비스
- 고급빌라.고급주택.아파트 다세대건물. 상가주택  빌딩 전문중개
- 계약서/등기사항 꼼꼼히 설명 드립니다
- 본 물건 외 다양한 매물 준비 되어 있습니다

▶▶▶ 부동산 오시는길 ◀◀◀

- 방배동 NO.1 매경부동산중개법인
- 서울시 서초구 방배동 876-24(1층)
- 내방역 8번 출구에서 도보 1분(주차 가능)

- 엄선된 매물, 확실한 권리분석으로 신뢰감있는
  매경부동산의 모습을 보여드리겠습니다
  감사합니다  

◆ ◆담당자 직통 010-8998-6424◆ ◆
◆ ◆담당자 직통 010-8998-6424◆ ◆ 
 "
212032323,279,13,37.490625,126.98027344,2500859279," ✔️✔️매 물   설 명 ✔️✔️

➡️ 실면적 50㎡이상,  방2, 화1, 베란다
➡️ 남향, 밝고 환한 집
➡️ 주차, 대출 가능
➡️ 방배초, 서문여중고 통학거리 근접
➡️ 이수역 및 내방역 더블역세권 이용편리
➡️ 즉시입주 또는 입주협의가능합니다.

☎️허브공인중개사사무소 02)534-8549
============================================

🔺안녕하세요!
🔺고객의 마음으로 부동산을 바라보며 
🔺다양하고 전문적인 서비스로 
🔺고객의 희망과 행복을, 
🔺♡신의와 성실로 책임중개를 약속합니다. 
 "
212032323,279,13,37.490625,126.98027344,2501000439,"✅물건 정보↓↓↓↓↓ / 매물번호↑↑↑↑↑

🔹금액 : 전세 보증금 6억원
🔹관리비 : 9만원
🔹입주시기 : 집주인과 협의하여 빠른 입주 가능
🔹면적 : 약 27평
🔹주차 : 1대 가능
🔹해당층 : 3층/ 총 3층
🔹엘리베이터 : 무

🔹다가구 주인세대 입니다.
🔹방 3개 + 화장실 2개 + 옥탑방 / 전용 옥상
🔹주차비 1만원 있습니다.

✅보증금/월차임 등 조건협의 최대한 노력하겠습니다.

〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓

✅방배동에서 14년째 영업 중인 미소부동산입니다.
✅010-9925-3607 [소속공인중개사 김민성 실장]
✅언제든지 편하게 연락주세요. 고맙습니다 ^^"
212032323,279,13,37.490625,126.98027344,2504129159,"22년간 변함없이 한 자리를 지키고 있는
방배현대홈타운 전문 서울부동산 입니다.

─ 서울공인중개사사무소 ☎ 02-533-1515 ─

안녕하세요!
한번 맺은 인연을 소중히 생각하는
방배동 토박이 서울부동산입니다.

방배현대홈타운2차 단지 안에서
22년간 변함없이 자리를 지키고 있는
서울부동산으로 언제든 연락주세요.

친절상담 책임중개 약속드립니다.
정직한 마음으로 사람과 사람을 잇는

♥ 서울공인중개사사무소 ♥

서울시 서초구 서초대로1길 34, 상가동 102호
(방배동, 방배2차현대홈타운)
☎ 02-533-1515
☎ 010-3095-0101"
