lgeo,count,z,lat,lon,atcl_no,atcl_description
212032332,598,13,37.490625,127.00019531,2505139448,"12월20일 이후 입주가능 협의
주차1대
방3개 화2개 거실 
조용한 주택가 동네

(서울고,상문고,서초고,서초중,신중초) 인접 

"
212032332,598,13,37.490625,127.00019531,2504962623,"🏡 매물정보 🏠

🩸 서울특별시 서초구 반포동 549-11

✅ 서래마을 도시형 생활주택 전세
✅ 룸3욕실2 귀한 매물
✅ 보증금 6.5억/관10만원
✅ 거실 ,주방 ,시스템 에어컨, 인덕션,신발장
✅ 신축 첫입주, 주차 1대 가능
✅ 잠원초,방배중,프랑스 학교 도보권
✅ 신세계백화점 강남점, 고속터미널,국립중앙도서관, 서리풀공원 가까워요

---------------------------------------------------------------------------------
📢 서래마을에서 40년 된 부동산입니다.
📢광고매물 외에도 다양한 물건들 많습니다.
📢 조건, 문의, 의뢰 하시면 맞춤 서비스로 책임중개해 드리겠습니다.
📢 편하게 상담 및 방문 주세요~
--------------------------------------------------------------------------------
『동양공인중개사사무소』
서울 서초구 반포동 서래로5길 26 (반포동 107-30)
📞010-2785-4007,02-3476-6111"
212032332,598,13,37.490625,127.00019531,2504926345,"☎문의전화 : 02-542-3323
☎문의전화 : 02-542-3323
☎문의전화 : 02-542-3323
=====================
#전문가 한줄평 : 방배동 고급빌라 서래아코(서래Aco) 신축급 추천 전세 매물!

기본 설명
소재지 : 서초구 방배동 1-1 서래아코
면적 : 공급 40.00m2(12.10평) / 전용 29.13m2(8.81평) 
중개대상물종류 : 공동주택 빌라
총 층수 : 6층
입주가능일 : 24년 3월31일 이후 가능
방수 및 욕실수 : 1룸(+드레스룸1) / 1욕실
사용승인일 :  2021.03.08
주차대수 : 총 주차대수 20대, 세대당 약 1대 가능
관리비 : 개별사용량에 따라 상이
방향 : 거실기준 남동향
거래형태 : 전세
가격 : 6억5천만원

현장 방문 브리핑
- 서래아코 신축급 귀한 전세 입니다.
- 총 23세대로 감각적이고 고급스러운 하이엔드 빌라입니다.
- 방배동 서래마을 고급빌라 단지 내에 있어 조용합니다.
- 지하 커뮤니티
*스크린골프, 헬스라운지, 카페테리아, 휴게실, 개별 창고 보유
- 24년 3월 31일 이후 입주 가능합니다. 빠른 문의와 진행이 요망됩니다. 
문의사항 있으시면 전화주세요.

*내부 구조*
방1 + 화1
=====================
☎문의전화 : 02-542-3323
☎문의전화 : 02-542-3323
☎문의전화 : 02-542-3323"
212032332,598,13,37.490625,127.00019531,2504918610,"대표 문의 전화 : 02-6336-0847
대표 문의 전화 : 02-6336-0847
====================

#전문가한줄평 방배동 신동광단지 방배렉슬2차 전세, 내부 올 리모델링 컨디션 최상급, 복층 + 테라스 보유 세대

기본 정보
소재지 : 서울시 서초구 방배동 805-9, 방배렉슬Ⅱ
공급면적 : 110.29㎡ (33.36평)
전용면적 : 96.73㎡ (29.26평)
중개대상물종류 : 공동주택
총 층수 : 4층 중 고층
입주가능일 : 2025년 1월 31일 (협의 가능)
방수 및 욕실수 : 4룸 2욕실
사용승인일 : 2011년 08월 22일
주차대수 : 15대 (세대당 1.87대)
관리비 : 30만원 + 개별 사용량
방향 : 거실기준 남향
거래형태 : 전세
가격 : 전세 12.5억

현장확인 담당자 브리핑
- 방배동 신동광 고급 주거 단지에 위치한 매물 입니다.
- 인근 서리풀 공원을 도보로 이용 가능한 숲세권역 입니다.
- 내부 올 리모델링 진행한 세대로 내부 컨디션 굉장히 훌륭 합니다.
- 복층 + 테라스 까지 보유한 희소성 높은 세대 입니다.
- 사전에 예약 주시면 답사 가능합니다.
- 자세한 사항은 문의 주세요 

대한민국 No.1 고급주거 부동산중개
럭셔리앤하우스 부동산중개(주)
고급빌라,고급주택,고급주상복합/아파트,펜트하우스,별장 분양/매매/임대 서비스 제공

대표 문의 전화 : 02-6336-0847
대표 문의 전화 : 02-6336-0847
"
212032332,598,13,37.490625,127.00019531,2504858037,문의 02-583-2177
212032332,598,13,37.490625,127.00019531,2504822086,"🌈 2룸, 엘베있는 깔끔한집, 채광, 전망최상 🌈
~전용넓어요, 전세대출X, 내방역 초역세권
~반전세 2억/30도 가능./ 2동짜리 단지형빌라
🚩구조: 2룸+주방+욕실 +다용도실
🚩옵션: 에어컨, 드럼세탁기, 냉장고, 가스렌지,붙박이장등
🚩교통 : 내방역5분
🚩주차: 자주식주차(1층 필로티)
🚩관리비 : 7만원 (공용)
🚩생활편의: 신세계백화점, 태평백화점, 헬스클럽,편의점, 병원등 다수
🚩버스노선 다양, 서리풀터널개통으로 강남진입 용이
⛪ 강남 빌라 전문 부동산 서초대표부동산 ⛪
📞📞02-534-9333 📞📞 010-5350-7114"
212032332,598,13,37.490625,127.00019531,2504795076,"#전문가 한줄평 : &quot;반포동 반포서래 월드메르디앙 라스칼라 아파트 현재 공실이라 즉시 입주가능한 가성비갑 전세 매물입니다!&quot;

대표전화 : 02-6336-0865
대표전화 : 02-6336-0865

[기본정보]
소재지 : 서울시 서초구 반포동 550-34 반포서래월드메르디앙라스칼라 A동
공급면적 : 152.49m2(46.12평)
전용면적 : 134.21m2(40.59평)
방수/욕실수 : 4/2개
해당층/총층 : 저층/6층
방향 : 거실기준 동향
관리비 : 30만원 + @
사용승인일 : 2005년 1월 21일
총주차대수 : 33대(세대당 0.92대)
거래형태 및 금액 : 전세 10억원

[현장방문 담당자 브리핑]
- 서래마을, 몽마르뜨공원 옆 숲세권 아파트 전세 매물입니다.
- 전세 10억 계약시 선순위 융자 4억 남기는 조건입니다.
- 작은 테라스 정원을 가진 전세 매물입니다.
- 내부 수리상태 양호한 매물이며, 세대 지하창고도 있습니다.
- 자세한 문의 사항이 있으시면 연락주세요.

*내부 구조*
방4 + 화2"
212032332,598,13,37.490625,127.00019531,2504784872,"✅물건 정보↓↓↓↓↓  /  매물번호↑↑↑↑↑

🔹금액 : 보증금 4억 5,000만원
🔹관리비 : 현재 월 12만원
🔹입주시기 : 협의하여 빠른 입주 가능
🔹면적 : 약 13평
🔹주차 : 무료 1대 가능
🔹해당층 : 4층 / 총 5층
🔹엘리베이터 : 유

🔹2020년 사용승인된 신축급 다세대 투룸입니다.
🔹시스템 에어컨 포함 풀옵션입니다.
🔹함지박사거리 인근 서래마을 동광단지에 위치
🔹내방역 도보 약 7분 거리
🔹중개의뢰인이 관리비 세부내역을 미고지하여 세부내역별 금액 미표시

✅보증금/월차임 등 조건협의 최대한 노력하겠습니다.

〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓

✅방배동에서 15년째 영업 중인 미소부동산입니다. 
✅010-9925-3607 [소속공인중개사 김민성 실장]
✅언제든지 편하게 연락주세요. 고맙습니다 ^^"
212032332,598,13,37.490625,127.00019531,2504911214,"◐조용한 서래마을 고급빌라 밀집 지역에 위치하는

삼호빌라 2차 입니다.

2년전 올수리 해서 집 깔끔한 상태이며 채광 좋습니다.

-분양면적 : 약 63평형

-전용면적 : 약 52평으로 방 5개 + 화장실 2개

경비 아저씨 상주로 보안 철저하며 따뜻한 남향 집 입니다.

-개인 주택 같은 프라이빗한 예쁜 고급빌라 입니다



▣ 서래 부동산 소개 ▣

안녕하세요 고객님
서래 부동산은 오랜 시간 서래마을 한 자리에서 부동산 사무소로
운영 되어 오면서 많은 지역 주민들과 고객님들의 성원으로
성장 해 온 전통 있는 부동산 사무소 입니다.
진심을 다하는 최상의 부동산 중개 서비스로 믿고 맡길 수 있는
듬직한 우리동네 공인중개사로 최선의 노력을 다 하겠습니다.

서울 전 지역의 아파트정보와 주택정보, 세금상담, 권리분석 등
언제 어디서나 부동산 관련 문의 사항은
편하게 전화 주세요
성심을 다하여 고객님들이 니즈를 충족시켜 드릴것을
약속 드리겠습니다.

*건물.아파트.주택.상가.사무실.매매.전세.월세*
*1년 365일 24시간 상담 가능

*전화문의: 02-594-6611

*https://m594-6611.neonet.co.kr/"
212032332,598,13,37.490625,127.00019531,2504909537," ★★★★★★★ 매물설명 ★★★★★★★

- 서리풀공원 산책로 인근
- 대형평형 개방감 최상 탑층 매물
- 선납 렌트 최소 보증금부터 올전세 까지 가능
- 층간소음 걱정없는 최상층 매물
- 서래초 방배중 등 학군도 우수한 입지

****************************
한남/청담/삼성/방배/서초 등 ((서울 전지역))
고급주거 전문 (주)오투부동산중개법인 입니다.
안전하고 성실하게 중개하며 좋은매물 다량 보유하고 있습니다.
허위매물 없는 확실한 중개업소 성실,책임중개 해드립니다.
****************************
- 사전예약 집보기 가능합니다.
- 언제든 편안하게 전화 주세요.(상시문의가능)
=========== 문의전화 ===========
☎ 02-2156-7780
☎ 010-6452-4988
============================= "
212032332,598,13,37.490625,127.00019531,2504816574,"♣♣♣♣♣♣♣♣ 저희 신일공인중개새사무소를 찾아주시는 분 모두 행복하세요
서초동 토박이 20년이상 영업중입니다 . 항상 신뢰있는 중개로 고객 한분한분 소중한 자산지켜드립니다 ♣♣♣♣♣♣♣♣

⭕ 1층 남향으로 방3개 화장실2개입니다

⭕ 다세대주택입니다

⭕ 서리풀공원,몽마르뜨공원이 가까이 있어서 둘레길 산책하기 좋아요

⭕ 예술의전당이 바로 근처에 있어서 문화생활 즐길수 있습니다

⭕ 입주협의가능합니다


☎ 02) 583- 8311 , 010-2722-3344"
212032332,598,13,37.490625,127.00019531,2504858027,문의 02-583-2177
212032332,598,13,37.490625,127.00019531,2505110931,"☏직통번호☏

☏ 문의전화 : 02-6336-0861
☏ 문의전화 : 02-6336-0861
☏ 문의전화 : 02-6336-0861

소재지 : 서울특별시 서초구 방배동 845-14 (성지라빌레뜨)
공급면적 : 240.12㎡ (72.64평)
전용면적 : 216.36㎡ (65.45평)
중개대상물종류 : 공동주택
총 층수 : 6층중 고층
입주가능일 : 즉시입주가능
방수 및 욕실수 : 4/3
사용승인일 : 2004.10.04
주차대수 : 57대 세대당 1.58대
관 리 비 : 50만원
방 향 : 거실기준 남향
거래형태 : 월세 , 렌트 , 전세
금 액 : 1억 / 950만원 , 2850만/950만 , 25억

현장확인 담당자 브리핑
- 서리풀공원인근 고급주택 대형평형으로 쾌적한 주거가 가능합니다.
- 화이트톤으로 올수리후 전체 바닥교체,페인트 새집같은 느낌으로 입주 가능합니다.
- 서래초교, 방배중 인근으로 자녀가 있으신분들도 좋은 환경입니다.
- 탑층 세대로 답답하지 않으며 채광과 개방감이 매우 뛰어납니다.
- 현재 공실로 즉시입주 가능한 특급 세대 입니다.
- 자세한 사항은 문의 주세요

☏직통번호☏

☏ 문의전화 : 02-6336-0861
☏ 문의전화 : 02-6336-0861
☏ 문의전화 : 02-6336-0861
==========================
대한민국 NO.1 하이앤드 부동산중개
"
212032332,598,13,37.490625,127.00019531,2505267357,
212032332,598,13,37.490625,127.00019531,2505285564,"💎 반포천뷰, 귀한매물,뻥뚫린전망,💎

📢 장기거주가능,반포천뷰로 전망최상, 즉시입주, 하이엔드
📢 구조: 안방 +거실+주방+욕실+다용도실
📢 옵션: 에어컨3대,냉장고,김치냉장고,인덕션,전기오븐렌지
   음식물탈수기, 비데등
📢 호텔급 서비스 (골프연습장, 조식서비스, 발렛서비스등등)
📢 교통 : 신반포역 (9호선) 동작역10분,고속버스터미널10분거리
📢 입주: 즉시입주가능
📢 커뮤니티: 단지내피트니스, 골프연습장(GDR),개별창고등
📢 교육:세화여중.고, 반포조,중, 계성초등학교, 반포초,중등 8학군
📢 생활편의:강남신세계, 강남성모병원,국립도서관,킴스클럽등

   🏠 서초대표부동산 🏠
☎ 02-534-9333 ☎ 010-5350-7114"
212032332,598,13,37.490625,127.00019531,2505287753,"⭐반포더샵전문부동산⭐ 서초대표부동산 ⭐
~주인직접의뢰 ,첫입주
🚩최저가, 풀옵션, 남향, 하이엔드급, 커뮤니티
🚩룸1+거실+주방+욕실+다용도실  풀옵션
🚩호텔급 서비스(골프연습장, 조식서비스, 발렛서비스등등)
🚩교통:구반포역,신반포역(9호선)고속버스터미널 도보10분거리
🚩즉시입주가능(더샵반포리버파크아파트 전문부동산)
🚩교육:세화여중.고,반포조,중,계성초등학교,반포초등학교,신반포중등 8학군
🚩생활편의 : 신세계백화점, 성모병원,국립도서관, 킴스클럽,뉴코아백화점등

🏠 서초대표부동산  🏠
📞📞02-534-9333 📞📞 010-5350-7114  공인중개사 황옥수"
212032332,598,13,37.490625,127.00019531,2504911729,"◐ 서래마을 고급빌라 밀집 지역에 위치

- 함지박사거리 인근

- 올 리모델링 완료

- 주거 전용면적 : 54평

- 방 5 + 화장실 2

- 앞뒤로 확트인 조망 으로 밝고 시원 합니다.

- 프라이빗 EV 시스템

- 주차 : 2대 가능




▣ 서래 부동산 소개 ▣

안녕하세요 고객님
서래 부동산은 오랜 시간 서래마을 한 자리에서 부동산 사무소로
운영 되어 오면서 많은 지역 주민들과 고객님들의 성원으로
성장 해 온 전통 있는 부동산 사무소 입니다.
진심을 다하는 최상의 부동산 중개 서비스로 믿고 맡길 수 있는
듬직한 우리동네 공인중개사로 최선의 노력을 다 하겠습니다.

서울 전 지역의 아파트정보와 주택정보, 세금상담, 권리분석 등
언제 어디서나 부동산 관련 문의 사항은
편하게 전화 주세요
성심을 다하여 고객님들이 니즈를 충족시켜 드릴것을
약속 드리겠습니다.

*건물.아파트.주택.상가.사무실.매매.전세.월세*
*1년 365일 24시간 상담 가능

*전화문의: 02-594-6611

*https://m594-6611.neonet.co.kr/"
212032332,598,13,37.490625,127.00019531,2504755545,"높은 1층이라 외부에서 보이지 않아요.
층간소음 걱정없이 아이들 키우세요~ 

전체 에어컨교체 및 부분수리 예정.

그랑씨엘공인중개사 대표 이성진
010-9180-7727
since2003"
212032332,598,13,37.490625,127.00019531,2504590544,"============================
방배동 노엘부동산 - 서울고 동문협력업소
 02-584-2918 /  010-9899-7782
============================

▶ 방일초와 등을 맞대고 있는 바로 옆 초품아
▶ 아파트 후문과 맞닿아있는 서리풀공원 입구 숲세권 서리풀공원도보1분
▶ 지하철 7호선 도보 7분 내방역과 도보 5분 2호선 방배역을 이용할 수 있는 더블역세권,
▶ 서리풀터널 도보 5분, 서울도심 한복판에서 숲속 별장같은 아파트를 찾으신다면 한화꿈에그린, 
▶ 8학군 방배동 입지 교육환경 최고- 단지 바로 옆에는 방일초가 위치 등 인근 방배초, 이수중, 상문고, 서문여고, 서울고, 서초고 등 다수의 명문학교에 인접함
▶ 생활권 내에 - 롯데마트, 신세계 백화점, 센트럴시티, 예술의 전당, 국립중앙도서관, 법원, 검찰청, 서울가톨릭성모병원, 이마트, 코스트코 등 생활편의시설 인접함
▶ 강남의 센트럴파크로 불리우는 서리풀공원이 단지를 감싸고 있으며, 인근 도구머리공원, 반포천, 반포한강공원 등의 자연환경이 조성되어 있어 입주민 만족
▶ 대표공인중개사 김명석 : 건대법대, 부동산개발전문 자격소유  
===========================================
노엘부동산위치 : 방배서리풀이편한세상 단지앞 주차가능
☎ 02-584-2918 / ☎010-9899-7782
==========================================="
212032332,598,13,37.490625,127.00019531,2503104313,"-서초역인근조용한주택가
-민간임대등록된주택으로 전세대출 전세보증보험가능
-큰방큰거실 배란다
-에어컨옵션 무료주차1
-입주일 협의가능"
212032332,598,13,37.490625,127.00019531,2504597179,"■ 입주시기에 맞춰 세대내 전체 도배예정 
■ 조용한 숲환경도서관 옆 서리풀공원 바로옆 동 입니다.
■ 세대주차3대까지 가능 합니다
■ 황실자이 선호동 로얄층 세대로 만족도 좋은 세대입니다
■ 2월중 입주가능하며 입주일협의 가능합니다.

롯데캐슬 공인중개사 사무실은 방배동,서래마을, 동광단지, 신 동광단지 고급빌라 및 고급 아파트, 단독주택 전문 중개 사무실입니다.
다양한 평수의 매매, 전세, 월세, 렌트,매물을 보유하고 있사오니 많은 문의 바랍니다.  
문의 전화: 02-599-3114/010-8800-6903 
언제나 전화 상담 가능합니다.^^
블로그 https://blog.naver.com/papabearn1 하시면 더욱 많은 매물을 검색 하실 수 있습니다."
212032332,598,13,37.490625,127.00019531,2505035103,"1.올수리되었으며 고층이라  전망과 채광이 좋습니다
1.서리풀공원에 인접하여 쾌적하고 통풍이 잘 됩니다
1.방5욕2이며 주차는 2대 가능합니다.
1.협의입주도 가능합니다."
212032332,598,13,37.490625,127.00019531,2504926181,"☎문의전화 : 02-542-3323
☎문의전화 : 02-542-3323
☎문의전화 : 02-542-3323
=====================
#전문가 한줄평 : 강남의 센트럴 파크 서리풀공원이 단지 인근에 위치한 편리한 생활권을 누리실수있는 이곳!

기본 정보
소재지 : 서울 서초구 방배동 888-53
면적 : 공급/전용면적 218.51㎡/194.92㎡(66.10평/58.96평)
중개대상물종류 : 공동주택(아파트)
해당층/총층수 : 저층/13층
입주가능일 : 즉시입주(협의가능)
방수 및 욕실수 : 방5 / 욕실2
사용승인일 : 2003년 11월.01
주차대수 : 378대(세대당 2.77대)
관리비 : 40만원
방향 : 거실기준 남향
거래형태 : 매매/
가격 :매매 27억원

현장확인 담당자 브리핑
- 편리한 생활권을 누리실수 있는 바로 이곳
- 주변 백화점 센트럴시티 예술의전당 국립도서관 법원 검찰청 성모병원 코스트코등 완벽한 생활권입니다
- 8학군 방배동 입지 교육환경이 매우 우수하고 명문학교들이 인접해있습니다
- 자세한 문의가 있으시면 연락주세요.

=====================
☎문의전화 : 02-542-3323
☎문의전화 : 02-542-3323
☎문의전화 : 02-542-3323"
212032332,598,13,37.490625,127.00019531,2504919160,"대표 문의 전화 : 02-6336-0847
대표 문의 전화 : 02-6336-0847
====================

문가 한줄평 : 방배동 방배e편한세상1차 내부 컨디션 양호하고 전용면적 50평형 매매와 전세 동시 진행하는 매물입니다!

기본정보
소재지 : 방배동 884-21 방배이편한세상1차 102동
공급면적/전용면적 : 201.97m2(61.09평) / 164.25m2(49.68평)
방수/욕실수 : 4/2개
관리비 : 40만원 + @
입주가능일 : 2025년 5월 23일 협의 가능
총주차대수 : 540대(세대당 2.71대)
건축물용도 : 공동주택
방향 : 남동향(거실기준)
사용승인일 : 2003년 12월 30일
거래형태 및 금액 : 매매 30억 전세 20억원 월세 15억/250만원

현장방문 담당자 브리핑
- 7호선 내방역에서 도보로 7분 거리에 위치해있어 교통 인프라가 매우 뛰어납니다.
- 방4개와 욕실2개 베란다2개 구성으로 전용 50평형의 대형평수 세대입니다.
- 현 세입자 25년 5월에 만기이며, 융자가 없는 매매 매물입니다.
- 매매와 전세 둘다 진행 가능한 매물입니다.
- 해당 단지는 서리풀 공원을 끼고 있어 산책을 할 수 있는 방배동 최고의 쾌적한 주거 단지입니다.
- 자세한 문의가 있으시면 연락주세요.

*내부구조*
방4 + 화2 + 베란다2

대한민국 No.1 고급주거 부동산중개
럭셔리앤하우스 부동산중개(주)
고급빌라,고급주택,고급주상복합/아파트,펜트하우스,별장 분양/매매/임대 서비스 제공
"
212032332,598,13,37.490625,127.00019531,2504822788,"🚩반포더샵전문부동산⭐ 서초대표부동산 ⭐

🚩최저가, 정남향,거실넓은집, 커뮤니티, 하이엔드
🚩룸1+거실+주방+욕실+다용도실 / 풀옵션
🚩옵션:냉장고,김치냉장고,인덕션,전기오븐,시스템에어컨3,비데
  공기순환기등등
🚩호텔급 서비스(골프연습장, 조식서비스, 발렛서비스등등)
🚩교통:구반포역,신반포역(9호선)고속버스터미널 도보10분거리
🚩즉 시 입 주 가 능 (더샵반포리버파크아파트 전문부동산)
🚩교육:세화여중.고,반포조,중,계성초등학교,반포초등학교,신반포중등 8학군
🚩생활편의 : 신세계백화점, 성모병원,국립도서관, 킴스클럽,뉴코아백화점등

🏠 서초대표부동산  🏠
02-534-9333  010-5350-7114  공인중개사 황옥수"
212032332,598,13,37.490625,127.00019531,2504700631,"❤❤전세권설정O,보증금반환보증X❤❤

✅담당✅ 대표|공인중개사 홍 성용  010-9047-6878
⭐⭐⭐ Global Real Estate Agent /  Eric ⭐⭐⭐
⭐⭐⭐ 전속중개 ▪ 매매전문 컨설팅및중개 ⭐⭐⭐
⭐⭐⭐ 가 치 중 심 부 동 산 중 개®  ⭐⭐⭐

⛔공인중개사법에서 금지하고 있는 “중개보조원”에 의한
직접 중개광고 및 중개행위를 일절 금하고 있습니다⛔

✅✅✅  설명 * 확인 사항  ✅✅✅
⭕ 가격조건  :  보증금 5억

◼ 주소(위치) : 반포동 577-28 프로방스
◼ 건축물유형 : 다세대◼ 사용승인 : 2006년 7월
◼ 구조 : 3룸 2욕실
◼ 옵션 : 싱크대. 에어컨2대
◼ 총층 : 지하1층/지상3층. 해당층 : 3층
◼ 총 세대(가구)수 : 7세대 ,총 주차대수 : 7대
◼ 관리비 : 5만원
◼ 입주시기 : 즉시가능

✅✅✅ 가치중심 의견 / 추가확인사항  ✅✅✅
◼ 세대당 1주차 확실
◼ 보증금 반환보증보험은 곤란
◼ 승강기는 없음.
◼ 베란다에 조립식 화장실 1개 설치,추가된 구조
====================================
✅ 가치중심™  부동산중개 ✅
대표 홍 성용 * 공인중개사 
☎ 02-523-6878 ☎ 010-9047-6878

⭐ 서울고 / 한양대 / JP College, Canberra Australia
⭐ 대한민국 대표 자산컨설턴트 50인 선정 – 매일경제
⭐ (전)가치투자 금융전략연구소 대표
=====================================
※제공한 사진과 면적은 다소 차이가 있을 수 있음"
212032332,598,13,37.490625,127.00019531,2504707772," 주인직접. 실매물 실사진 공동중개 환영

주차2대가능
3룸2욕실, 붙박이장,
화장실,주방싱크대 신축급 리모델링 완료

도배 새로할 예정.
커디션 깨끗.
필로티 위, 실제높이 2층 이상

지하철 2호선,3호선
버스 350 405 461 742 4319 5413 
마을버스 서초02 서초11 서초13 서초21
 "
212032332,598,13,37.490625,127.00019531,2504707480,"▣ 4룸+2욕실+지하주차장 
▣ 7호선 내방역 역세권
▣ 내방역 인근에 다이소, 하이웨이마트 등 편의시설
▣ 서래초.방배중.서문여중.서문여고.서울고.상문고등 명문 학군
▣ 서리풀공원에 인접하여 산책하기 좋은 쾌적한 주거환경
▣ 예술의전당.법조타운.성모병원.신세계백화점.국립중앙도서관 인접   
▣ 강남 비지니스 중심지와 서초 법조타운으로 접근성 용이
▣ 수도, 전기, 가스비는 사용량에 따라 부과됨
▣ 중개의뢰인이 관리비 세부내역을 미제시로 비목별 금액 미표시 

◎ 참좋은부동산 담당자 010-6297-3017 ◎
▷ 매물 번호를 알려주시면 쉽게 매물을 찾을 수 있습니다.
▷ 고객님의 금액, 입지, 사이즈, 날짜를 고려하여 맞춤중개
▷ 언제든지 전화주시면 성심껏 상담해 드리겠습니다.
▷ 모든 고객님께 신뢰와 믿음을 드리는 참좋은부동산입니다."
212032332,598,13,37.490625,127.00019531,2504792730,에어컨옷장포함된투룸 전세.등기상 지하이나 실제 지층.내방역도보7분.숲도서관.서리풀공원.생활편의시설다양.
212032332,598,13,37.490625,127.00019531,2504731225,"방배동 조용한주택가 학군우수 대형평형
입지 우수:서리풀공원 인접 ,내방역 인접
채광우수
실내 깨끗
주차장 편리 
대형평형으로 개방감 좋은 구조
고급빌라 위치 쾌적한 환경
방4 화장실2"
212032332,598,13,37.490625,127.00019531,2504721062,"▣ 2룸+1욕실-2020년 신축급
▣ 시스템에어컨,냉장고,세탁기,건조기, 65인치TV,비데등
▣ 모던한 고급인테리어와 대리석 바닥으로 마감
▣ 서리풀공원 인근에 위치하여 공기좋고 괘적한 주거환경
▣ 서리풀터널 이용으로 강남으로의 출퇴근 및 접근성 용이
▣ 수도, 전기, 가스비는 사용량에 따라 부과됨
▣ 중개의뢰인이 관리비 세부내역을 미제시로 비목별 금액 미표시 
▣ 내부사진은 동일 평형 보여주는집 사진임

◎ 참좋은부동산 담당자 010-6297-3017 ◎
▷ 매물 번호를 알려주시면 쉽게 매물을 찾을 수 있습니다.
▷ 고객님의 금액, 입지, 사이즈, 날짜를 고려하여 맞춤중개
▷ 언제든지 전화주시면 성심껏 상담해 드리겠습니다.
▷ 모든 고객님께 신뢰와 믿음을 드리는 참좋은부동산입니다"
212032332,598,13,37.490625,127.00019531,2504723976,"We`re kings realty
────────────────────────

KINGS 우리집은요,

&amp;quot현재 리모델링 공사가 막 끝난 집으로 예쁘고 아늑한 집이에요.&amp;quot


?? Information
────────────────────────

? 몽마르뜨 공원 바로 앞이라 숲뷰를 볼 수 있어요
? 서리풀공원과 몽마르뜨공원 사이에 위치하여 산책하기 좋아요.
? 리모델링 후 첫 입주라 깔끔하고 예쁜 집에서 거주할 수 있어요.

- 주방 조명이 아직 안들어간 상태의 사진입니다. 각 방에 시스템 에어컨도 새로 들어왔어요.
? 서래마을과도 인접하여 인프라가 좋아요.

&amp;#91; K.I.N.G.S &amp;#93;
&amp;quot삶을 살아가는데 성공하거나 돈을 많이 벌기 위해선 두가지 파트너가 필요합니다.
바로 부동산과 금융입니다.
킹스리얼티는 부동산과 금융 두가지 모두 채워진 편리하면서도 완벽한 동행자이자 파트너 입니다.

고객이 손해보지 않는 거래를 하고 시간이 지나 다시찾는 기업이 되겠습니다.&amp;quot

 
#킹스리얼티는 주말/공휴일 상관없이 언제나 상담가능합니다.#"
212032332,598,13,37.490625,127.00019531,2504694557,"◆서래 마을 거실 넓은 투 룸 빌라 전세 ◆
━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━
    【매물 특징】

    - 서래 마을 중앙의 입지 환경 최고.

    - 보증 보험 가능한 금액으로 합니다.

    - 방 2 욕실 1 거실 /사용 승인:1992.9.15.

    -  투 룸 구조 좋은  수요 많은 전세.

    - 위치 좋은 역세권으로 교육, 교통, 병원, 생활 환경 등  인프라 형성 잘되어 있음.

     - 반포 천, 몽마르뜨 공원, 반포 한강 공원,  국립 중앙 도서관 등 접근성 편리함. 

     - 명문 학군 과 고속 터미널, 서울 성모 병원 등 편리 시설 인접함. 
    ━━━ ━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━  

♣♧♣♧♣ 서래 마을 30년 전통의 채널 공인입니다♣♧♣♧♣

▶서래 마을 30년 전통의 부동산으로 
▶서래 마을, 방배동의 고급 빌라
▶단독 주택, 아파트 전문 중개업소로 
▶의뢰인에게 직접 받은 물건을 최적의 조건으로 협의 된 물건 만을 취급합니다.

서래 마을 동광 단지 방배동 전문 채널 공인중개사와 상담 하십시오.~
광고 올리지 않은 물건도 다수 많으니 연락 주세요  ^.^
━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━"
212032332,598,13,37.490625,127.00019531,2504723809,"▣ 전용 11평정도  매우 큽니다 
▣ 풀옵션 TV 인터넷 관리비포함 
▣ 밝고 조용하며 방배역 내방역 사이 교통편리
=========================================
  매물번호 주시면 상담이 수월합니다
공인중개사 3명이 열심히 하고 있습니다

▣ 강남공인중개사 (방배동 899-6) 
 조남복대표 (건국대 대학원 부동산학과)
(방배역 내방역 사이 대로변, 주차가능 하세요)

▣ 강남부동산은 같은자리에서 20년 중개한 사무실 입니다.
▣ 강남부동산은 직접 방문하여 확인한 물건만을 올립니다.
▣ 강남부동산은 고객의 재산을 소중하게 생각합니다
▣ 등기부등본, 건축물대장 등 확인후 권리분석 및 하자체크 철저히 분석합니다
▣ 고객 맞춤형 최저 금리 대출 설계, 하자보수 안내합니다 
▣ 한국공인중개사협회 등록 !!!
▣ 2억 공제보험가입 !!!

(경매, 갭투자물건, 급매물건, 수익형상가 등 다양한 투자상담합니다)"
212032332,598,13,37.490625,127.00019531,2504754962,"기준층 약 19평 방2 화장실2 + 오픈테라스

상부층 약 12평 방1 화장실1 + 오픈테라스

신축급으로 깔끔하고 전망좋음.

그랑씨엘공인중개사 대표 이성진
010-9180-7727
since2003"
