lgeo,count,z,lat,lon,atcl_no,atcl_price,atcl_cost,atcl_description,atcl_location
212033222,70,13,37.49071769,127.03011239,2506991377,"1억 3,000",12만원,,https://m.land.naver.com/near/article/2506991377
212033222,70,13,37.49071769,127.03011239,2504460924,"2억 5,000",8만원,,https://m.land.naver.com/near/article/2504460924
212033222,70,13,37.49071769,127.03011239,2506998454,"2억 2,000",15만원," 서초동 오픈형원룸 소형아파트 전세매물
전입대출가능합니다 
자주식주차 
주변 생활편리인프라 좋아요 
언제든지 문의주세요 ",https://m.land.naver.com/near/article/2506998454
212033222,70,13,37.49071769,127.03011239,2506468100,"2억 3,000",15만원,"궁금하신 사항 언제든지 편하게 연락주세요^^

책임지고 중개하겠습니다.


★프라임강남부동산중개★

담당 공인중개사 김태율 010-2650-1662",https://m.land.naver.com/near/article/2506468100
212033222,70,13,37.49071769,127.03011239,2506668832,"2억 7,000",18만원," ◈보증보험 가능한 매물 리스트 받아보기 ◀◀
◈보증보험 &amp; 권리분석 전문부동산
◈안전한 부동산 계약
부동산꿀팁정보 &amp; 이정도는 알고 계약하자 !
인스타 검색◎ 강남s부동산
네이버 검색◎ 강남s부동산
계약시부터 입주까지 프로세스, 변동사항 알림서비스제공
━━━━━━━━━━━━━━━━━━━━━━
* 강남S 공인중개사 사무소 *
☎  0 1 0- 6 3 8 6 - 1 4 0 0
카카오톡ID : gns6712 
━━━━━━━━━━━━━━━━━━━━━━
매도ㅣ매수ㅣ임대ㅣ임차 의뢰 환영합니다.
━━━━━━━━━━━━━━━━━━━━━━
- 1:1 맞춤으로 원하는 매물을 확실하게 찾아드립니다.
- 주말에도 예약하시면 임장 가능합니다.
- 입주부터 퇴실까지 책임지고 관리해드립니다.
- 연락주시면 친절히 상담해드립니다.
- 전자소송 부동산분쟁 및 법률상담 가능합니다.
━━━━━━━━━━━━━━━━━━━━━━
02보증보험ok 전입대출가능 넓은평수 주차편리 입주협의가능해요 ",https://m.land.naver.com/near/article/2506668832
212033222,70,13,37.49071769,127.03011239,2506265712,"2억 2,000",10만원,"강남역 신분당선 도보 1분 초역세권, 다양한 생활편의시설, 삼성타운앞

★ 강남아르젠 오피스텔 / 도시형생활주택  

- 강남역 신분당선 도보1분 초역세권
- 오피스타운으로 형성되어있는 삼성타운 블럭에 위치!!
- 주변 대단지 아파트 밀집되어 있어 도서관이나 마트등 생활 편의시설 多

- 오피스텔 (18세대)  도시형 생활주택(29세대) 
- 오피스텔 전용 4.5평부터 7.5형까지 다양한 평수있음
- 도시형 생활주택 전용 10평부터 20평형 원룸,투룸, 쓰리룸 다양한 평수있음. 


+++++++++++++++++++++++++++++++++++++++++++++++++++ 
아르젠 건너편 서초타운트라팰리스 1층 ＂입점＂ 우리부동산입니다. 
언제든지 편하게 방문 / 문의해주세요^^
감사합니다.
+++++++++++++++++++++++++++++++++++++++++++++++++++ 

  ★서초타운트라팰리스 1층 ＂입점＂부동산★
  ☎우리부동산 02-598-4244


25/10/30일 만기
중도퇴실",https://m.land.naver.com/near/article/2506265712
212033222,70,13,37.49071769,127.03011239,2506828184,3억,18만원," 안녕하세요.

고객의 꿈을 실현해드리는 드림공인중개사 입니다.

▶ 매물 설명은 더보기를 클릭해주세요 ◀


항상 100% 실사진, 실매물만을 광고하며,

고객의 자산을 최우선으로 생각하겠습니다.

내 집을 구한다는 마음으로 책임중개 하겠습니다.


━━━━━━━━━ 간략 설명 ━━━━━━━━━

전세권설정가능 신축급 고급오피스텔 분리형구조


━━━━━━━━━ 매물 정보 ━━━━━━━━━

✔ 보증금 : 3 억원

✔ 관리비 : 별도

✔ 주  차  : 가능

✔ 입주일 : 협의 입주


━━━━━━━━━ 매물 설명 ━━━━━━━━━

◎ 신축급 깔끔한 고급오피스텔

◎ 1거실 + 1룸 + 1욕실 구조 

◎ 주변 편의시설 잘 갖춰진 좋은 인프라

◎ 강남역, 양재역 도보 10분 (카카오맵 기준)

◎ 전세권설정 가능

◎ 이외에 다양한 매물 많이 있어요!


▶ 매물번호 말씀해주시면 빠른 상담가능합니다.

▶ 전화로 문의하시면 정성껏 상담해드리겠습니다.


▥ 찾아오는길 ▥

▣ 드림공인중개사 사무소 등록번호 9250-11844

▣ 역삼점 : 역삼동 780-23


▥ 중개사 한마디 ▥

■ 1만개이상 빅데이터로 모든 매물 진행가능!!

■ 현 매물 외에도 상담후 적합한 매물 추천가능!!

■ 24시간 전화상담, 문자상담 가능합니다!!


━━━━━━━━━━━━━━━━━━━━━━

드 림 공 인 중 개 사 사 무 소

☎ 사무실 :  0 2 - 5 5 7 - 8 6 8 6

━━━━━━━━━━━━━━━━━━━━━━ ",https://m.land.naver.com/near/article/2506828184
212033222,70,13,37.49071769,127.03011239,2506037780,"1억 9,500",13만원,"● 강남역 역세권 신축급  주상복합 자주식 주차
● 주변에 카페나 음식점, 스타벅스, 병원 등  편리
● 건물 출입 보안문 카드키로 안전한 관리
● 전입가능
● 3월 하순 입주협의

해당 매물 이외에 다양한 평수 다량 보유하고 있습니다.

♦ 뉴욕부동산 ♦
문의전화 ☎ 02-522-4012/010-2691-7128
전화주시면 성심성의껏 답변 해드리겠습니다~",https://m.land.naver.com/near/article/2506037780
212033222,70,13,37.49071769,127.03011239,2505042526,"1억 6,000",9만원,"양재역 도보 5분이내로 깔끔한 분리형 원룸입니다.

전입가능 입주협의

자세한 사항은 문의주세요~
",https://m.land.naver.com/near/article/2505042526
212033222,70,13,37.49071769,127.03011239,2505579642,"1억 8,000",10만원,"☎☎담당직통번호 ☎☎ 010-8031-8338

▶365일 24시간 연중무휴 상담 환영 :)
▶해당 매물 외에도 광고 노출 되지 않은 매물 최다량보유 :)

매도 / 매수 / 임대 / 임차 모든 부동산 의뢰 가능 
〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓〓

★★English available★★

V 전산시스템을 통하여 광고에 노출되어있지 않은 매물들과 자 사 전속관리매물들을 통해 맞춤 중개 !
V 어느 중개업소보다 최고의 계약조건을 약속드립니다 !
V 철저한 권리분석을 통해 고객님의 소중한 재산을 최선으로 안전하게 중개 할 것을 약속합니다.
V 입주 잔금까지 깔끔한 마무리 추 후 서비스 관리를 제공하겠습니다.",https://m.land.naver.com/near/article/2505579642
212033222,70,13,37.49071769,127.03011239,2505571594,"2억 8,000",15만원," ━━━━━━━━━━━━━━━━━━━━━━
◎ 운이좋은공인중개사사무소
☎ 02.563.7771
━━━━━━━━━━━━━━━━━━━━━━

  &amp;lt; 삼성쉐르빌2 &amp;gt;


☞ 금액 : 28000만원

☞ 구조 : 오픈형원룸

☞ 지하철 2호선 신분당선 강남역 도보2분

☞ 전입신고 및 전세대출 가능.

☞편리한 자주식 주차

☞입주일자 : 협의가능.빠른입주가능

유선문의 ☎ 02-563-7771

매매,전세,월세 모두 보유중입니다.
자세한 문의사항 및 입주문의는 언제든 편하게 문의주세요.  
언제나 친절한 상담을 약속드립니다.

◎ 운이좋은공인중개사사무소
☎ 02.563.7771
━━━━━━━━━━━━━━━━━━━━━━
등록번호 : 11680-2016-00143 ",https://m.land.naver.com/near/article/2505571594
212033222,70,13,37.49071769,127.03011239,2504465852,3억,18만원,"◆ 뱅뱅사거리 강남역 양재 더블역세권에 위치
◆ 주변에 카페나 음식점, 스타벅스, 병원 등  편리
◆ 젊은세대 1~2인 가구 수요 많은  신축 오피스텔
◆ 냉장고  세탁기. 에어컨 수납공간 많음 
◆ 세대별 창고 / 기계식 주차가능
◆ 건물내 무료 피트니스 사용가능
◆ 전세권 설정 가능
◆ 3월말~4월초 입주협의

해당 매물 이외에 다양한 평수 다량 보유하고 있습니다.

* 뉴욕부동산 *  
대표 김 은 정  ☎ 010-2691-7128 / 02-522-4012
전화주시면 성심성의껏 답변 해드리겠습니다~",https://m.land.naver.com/near/article/2504465852
212033222,70,13,37.49071769,127.03011239,2504412103,"2억 3,000",15만원,"-강남역5번출구 150미터,도보2분거리
-옵션:천정에어콘,빌트인냉장고/세탁기
-전입가능
-월세로도 가능함/보증금 205백만원, 월세 15만원
-매도가능 : 260백만원",https://m.land.naver.com/near/article/2504412103
212033222,70,13,37.49071769,127.03011239,2504428613,"2억 4,000",14만원,"●2014년 준공으로 내부가 환하고 깔끔하며 보안이 철저합니다.

● 기본옵션: 빌트인 세탁기, 냉장고, 가스렌지, 천정형 에어컨, 붙박이장, 커텐, 침대. TV. 책상. 분리형 샤워부스 등 

● 특징: 주차 8만원.  
  보안문 카드키 출입. 호텔식 로비. 9층 휘트니스센터 무료이용. 지하1층 코인세탁실 운영 등. 

- 래미안아파트 버스정류장이 바로 앞에 있고, 강남역 5번출구와도 가까워 교통이 편리합니다.

- 주변이 아파트단지라 조용하고 쾌적합니다. 인근에 병원 등 편의시설 많고 대형마트 가까이 있습니다.

- 지하 2층부터 6층까지 모두 자주식 주차

** 강남역푸르지오시티 전문 부동산입니다. **

♥ 궁금하신 점은 언제든 연락주세요. 도보 1분 부동산입니다",https://m.land.naver.com/near/article/2504428613
212033222,70,13,37.49071769,127.03011239,2504343367,"2억 5,000",16만원,"◆◆◆◆◆◆◆◆◆◆◆

더명당공인중개사사무소
☎02-553-8967

◆◆◆◆◆◆◆◆◆◆◆

▣ 매물안내

◇ 자주식 주차 1대 무료

◇ 전용 10평 + 복층 면적 별도

◇ 전세권설정 가능 

◇ 입주협의가능

◆◆◆◆◆◆◆◆◆◆◆

[GOOD PLACE MAKES GOOD THING.]

언제든 편하게 연락 주시면
친절하게 안내해드리겠습니다.",https://m.land.naver.com/near/article/2504343367
212033222,70,13,37.49071769,127.03011239,2504243868,"2억 5,000",8만원,"■ 매물설명
☞ 양재역 3호선 신분당선 더블역세권 도보 2분거리에 위치해 있습니다.

☞ 다양한 버스노선과  대중교통과 광역교통이 모두 빠른 핵심교통요지입니다.

☞ 사통발달 교통의 요충지로 출퇴근이 인접 접근성 뛰어난 입지입니다,

☞ 각종 생활편의시설과 인근에 최고의 쾌적한 환경과 다양한 생활인프라를 자랑합니다.

⇒ ⇒ ⇒ ⇒ ⇒ ⇒ ⇒ ⇒ ⇒ ⇒ ⇒ ⇒ 
【양재디오빌공인중개사 사무소】 
☎02-579-3100/010-3354-0015
★ 좋은금액과 물건으로 계약을 하실 수 있도록 최선을 다하겠습니다.
★ 안전, 신뢰, 신속한 중개로 최선의 중개서비스를 약속드리겠습니다,",https://m.land.naver.com/near/article/2504243868
212033222,70,13,37.49071769,127.03011239,2503764472,"2억 1,600",14만원,"▣ 위            치   : 서초동
▣ 시 설 현 황   : 에어컨,세탁기,냉장고,싱크대,가스레인지 등
▣ 보            안   : CCTV, 현관보완 시스템
▣ 주            차   : 가능
▣ 관    리   비   : 벨라체오피스텔 관리규약에 맞춤
▣ 교             통  : 강남역 도보3분거리, 신논현역 도보 8분거리
▣ 편  의  시  설: 마트,편의점,먹거리, 등이 주변에 위치하고 있습니다.
▣ 특            징   : 건물내부 외부 관리 깔끔하게 잘 되어있습니다.
                               
                              가격대비 정말 최고의 집입니다.
                              채광 좋고 굉장히 조용합니다.
                              넓은평수로  활용공간 좋습니다.
                              상태 좋은 A급 매물입니다.

                             :: 항상 친절하고 정직하게 보여드림을 약속드립니다 ::
                                      :: 02 - 564 - 5560 커피한잔부동산  ::
                                                :: 전 화 주 세 요 ::

",https://m.land.naver.com/near/article/2503764472
212033222,70,13,37.49071769,127.03011239,2503627522,1억,8만원,"- 양재역 도보5분 반지층 원룸입니다.

- 베란다 있는 구조입니다.

- 주택임대사업자로 보증보험 가입 완료된 주택입니다.

 - 사진은 임차인 거주전 사진입니다. 양해부탁드립니다.

- 기타사항은 문의하시면 친절히 안내해 드립니다~^^",https://m.land.naver.com/near/article/2503627522
212033222,70,13,37.49071769,127.03011239,2503450837,"1억 8,500",15만원,"■탑부동산 공인중개사사무소 ■
T 02-581-3690 Ｈ 010-3498-4211

계약부터 잔금까지,변함없이 성실과 신뢰로 최선을 다하는부동산,
강남, 서초의 차별화된 경력과 성실함으로 책임중개를 약속드립니다.


# 매 물 정 보 # 

- 보증금 1억8500만원 
- 넓은전용면적 9.8평
- 깔끔내부, 분리형 드레스룸 공간 활용굿
- 강남역 도보 5분 입지훌륭 
- 빠른입주가능
 

# 전화 / 문자 / 방문 / 카카오톡 상담 환영합니다
───────────────────────
▣ 탑 공인중개사사무소 ▣
(TEL) 0 2 - 5 8 1 - 3 6 9 0
(H.P) 0 1 0 - 3 4 9 8 - 4 2 1 1 (카톡ID: j4211)
───────────────────────",https://m.land.naver.com/near/article/2503450837
212033222,70,13,37.49071769,127.03011239,2504149549,"2억 9,000",20만원,,https://m.land.naver.com/near/article/2504149549
212033222,70,13,37.49071769,127.03011239,2503832572,"2억 2,500",15만원,"궁금하신 사항 언제든지 편하게 연락주세요^^

책임지고 중개하겠습니다.


★프라임강남부동산중개★

담당 공인중개사 김태율 010-2650-1662",https://m.land.naver.com/near/article/2503832572
212033222,70,13,37.49071769,127.03011239,2505569202,"2억 7,000",15만원,"솔라티움부동산(홍우부동산)
02-588-7770, 010-7401-7772
&lt;중개대상물의 표시 · 광고 명시사항 관련정보&gt;
개설등록번호 :11650-2023-00253
입주가능일 :20250418
매물상세지번 :1330
방향기준 :거실
방수 : 1개 욕실수 : 1개
건축물용도 :공동주택
사용승인일 :20020425",https://m.land.naver.com/near/article/2505569202
212033222,70,13,37.49071769,127.03011239,2504010930,"2억 5,000",20만원,"현대건설 시공/ 전세권설정가능
복층형으로 전용율 좋음.바닥10.3평 복층4평
복도식으로 채광 환기 최고임
&lt;중개대상물의 표시 · 광고 명시사항 관련정보&gt;
개설등록번호 :9251-6267
입주가능일 :20250206
매물상세지번 :1338-20
방향기준 :거실
방수 : 1개 욕실수 : 1개
건축물용도 :업무시설
사용승인일 :20050225 사용검사일 :20050225 준공인가일 :20050225",https://m.land.naver.com/near/article/2504010930
212033222,70,13,37.49071769,127.03011239,2503974757,"2억 9,000",15만원,"♣ 매물 포인트 ♥
∨ 로얄층, 기본 
∨ 강남역 도보 5분내외
∨ 자주식주차 1대 
∨ 3월 하순 협의 

※매물을 보실 때에는 미리 연락 주시면, 편하게 보실 수 있습니다. 
&lt;중개대상물의 표시 · 광고 명시사항 관련정보&gt;
개설등록번호 :11680-2024-00256
입주가능일 :20250325
매물상세지번 :1330
방향기준 :거실
방수 : 1개 욕실수 : 1개
건축물용도 :공동주택
사용승인일 :20020325",https://m.land.naver.com/near/article/2503974757
212032321,18,13,37.47968751,126.98525392,2508687737,"1억 3,000",3만원,"사당역, 이수역 이용 가능, 저렴한 3룸
도구머리공원 앞, 공기 좋고 조용한 주택가.
LH, SH, 중기청, 일반 은행대출 가능.
02-591-5799",https://m.land.naver.com/near/article/2508687737
212032321,18,13,37.47968751,126.98525392,2508771452,3억,5만원,"◆ 매물 상세 설명 ◆

▷ 보증금/관리비: 3억/5만원(공용부분 일반관리비)
▷ 교통: 4/7호선 이수역 
▷ 실사용면적: 12.5평
▷ 구조: 2룸/1욕
▷ 해당층/총층수: 3층/ 4층
▷ 승강기: 없음
▷ 주차: 가능
▷ 입주: 즉시입주 협의입주
▶ 특징: 도배 장판교체완료 깔끔 주차 대출 보증보험가능 
========================================
◇ 24시간 언제나 친절한 상담 해드립니다.
◇ 원하시는 물건 찾을 때까지 1:1 전담 서비스
◇ 본 물건 외 다양한 매물 준비 되어 있습니다
========================================

◆ 부동산 오시는길 ◆

 이수역 2번출구앞 국민은행과 동해물약국 골목으로 100m 
 서울시 서초구 방배4동 1427 1층(사무실 앞에 주차됨)",https://m.land.naver.com/near/article/2508771452
212032321,18,13,37.47968751,126.98525392,2508586198,"2억 7,000",5만원,"◆ 매물 상세 설명 ◆

▷ 보증금/관리비: 2억7천만원/5만원
▷ 교통: 2/4호선 사당역 
▷ 실사용면적: 14평
▷ 구조: 2룸/1욕
▷ 해당층/총층수: 2층/ 3층
▷ 승강기: 없음
▷ 주차: 가능(5만원)
▷ 입주: 협의입주
▶ 특징: 내부깔끔함 주차가능 대출 보증보험가능
========================================
◇ 24시간 언제나 친절한 상담 해드립니다.
◇ 원하시는 물건 찾을 때까지 1:1 전담 서비스
◇ 본 물건 외 다양한 매물 준비 되어 있습니다
========================================

◆ 부동산 오시는길 ◆

 이수역 2번출구앞 국민은행과 동해물약국 골목으로 100m 
 서울시 서초구 방배4동 1427 1층(사무실 앞에 주차됨)",https://m.land.naver.com/near/article/2508586198
212032321,18,13,37.47968751,126.98525392,2507940660,"2억 8,000",3만원," ★ 전세 2억8천만원

★ 이수역 도보10분 

★ 면적/구조: 전용19평/ 방3개,화장실1개

★ 관리비 3만원(공용관리비 및 건물기본관리비)

★ 월 유료 주차 가능.

★ 2025년4월30일 이후 입주 가능 ",https://m.land.naver.com/near/article/2507940660
212032321,18,13,37.47968751,126.98525392,2507881481,"2억 3,360",20만원,"● 가은부동산은 항상 100% 실매물, 실가격이며
고객유치를 위한 허위 광고는 하지 않습니다. ●

◈ 매물 상세정보 ◈
□ 거래금액 : 전세보증금 2억3천3백6십만원 (관리비 별도)
□ 지하철역 : 4·7호선 이수역 약 212m, 2·4호선 사당역 약 729m
□ 버스정류장 : 마을·간선·지선·일반·직행·공항버스 정류장 도보 약 5분
□ 구조 : 방1+욕실1+개별테라스 (중문으로 주방과 방 분리)
□ 주차 : 가능 (주차비 10만원 별도)
□ 입주가능일 : 25년3월2일 이후 협의입주

◈ 매물 특징 ◈
□ 월관리비 : 20만원
□ 엘리베이터 : 있음
□ 초등학교 
- 이수초등학교 도보 약 15분
- 방배초등학교 도보 약 15분

※ 기재된 관리비는 최근 관리비 월 평균 금액이며,
세대별 사용량(별도 계량기)에 따라 부과됩니다. ※",https://m.land.naver.com/near/article/2507881481
212032321,18,13,37.47968751,126.98525392,2507124068,"2억 3,360",20만원,"◆ 매물 상세 설명 ◆

▷ 보증금/관리비: 23,360만원/20만원(인터넷,케이블포함)
▷ 교통: 4/7호선 이수역 
▷ 실사용면적: 9평
▷ 구조: 1룸/1욕
▷ 해당층/총층수: 6층/ 6층
▷ 승강기: 있음
▷ 주차: 가능(10만원)
▷ 입주: 3월1일이후 협의입주
▶ 특징: 주임사(보증보험 대출가능) 주차가능 신축급 풀옵션
========================================
◇ 24시간 언제나 친절한 상담 해드립니다.
◇ 원하시는 물건 찾을 때까지 1:1 전담 서비스
◇ 본 물건 외 다양한 매물 준비 되어 있습니다
========================================

◆ 부동산 오시는길 ◆

 이수역 2번출구앞 국민은행과 동해물약국 골목으로 100m 
 서울시 서초구 방배4동 1427 1층(사무실 앞에 주차됨)",https://m.land.naver.com/near/article/2507124068
212032321,18,13,37.47968751,126.98525392,2507200282,"2억 3,360",20만원," ◆ HUG대출가능,보증보험가능 안전한 주택 

◆ 엘레베이터,주차가능합니다.(주차비별도)

◆ 붙박이장 잘되어 있으며 풀옵션 입니다.

◆ 관리비 - 인터넷,케이블tv.엘레베이터사용(보험료),청소비,정화조등

◆ 이외 다수 매물 보유중입니다.

☎ 대표 010-3895-0895
☎ 소속공인중개사 010-5113-7301 ",https://m.land.naver.com/near/article/2507200282
212032321,18,13,37.47968751,126.98525392,2508876083,"2억 8,000",3만원,"━━━━━━━━━━━━━━━━━
◈◈ 고급주거 전문 중개부동산 ◈◈
━━━━━━━━━━━━━━━━━
【 ☎ 02 . 522 . 4417 】


▼▼ 매물정보 및 상세정보 ▼▼

√ 보증보험. 모든대출가능

√ 2.4.7호선 사당.이수역 트리플 역세권

√ 방3개/욕실1개/거실/주방/베란다

√ 전용면적 : 약18평

√ 주차가능

√ 관리비 3만원


=======================================
★ 담당공인중개사 반은영 010 - 4569 - 3311
★ 카카오톡 realy0615
=======================================
&quot; 매물번호 알려주시면 빠른 상담 가능합니다 &quot;

📣 단독주택, 아파트,주상복합,고급주택 전문 중개부동산!
📣 용산구,서초구,강남구 등등 다양한 매물 확보중!
📣 &quot;부동산중개사람&quot;은 개정된 부동산매물 광고 규정을 준수합니다!
📣 부동산 중개업을 하는 공인중개사는 허위 광고를 하지 않습니다!
📣 100% 실매물입니다!

✅ 공식홈페이지 : realty4ram.com
✅ 네이버블로그 : blog.naver.com/realty4ram
✅ 유튜브[&quot;부동산사람TV&quot; 검색] : youtube.com/@realty4ram
✅ 인스타 : @realty4ram
✅ 네이버/구글 검색창에 &quot;부동산중개사람&quot;",https://m.land.naver.com/near/article/2508876083
212032321,18,13,37.47968751,126.98525392,2508826448,"2억 2,000",5만원,"━━━━━━━━━━━━━━━━━
◈◈ 고급주거 전문 중개부동산 ◈◈
━━━━━━━━━━━━━━━━━

-&gt;  대출가능. 보증보험 가능
-&gt;  사당.이수 7~10분 역세권 
-&gt;  가성비짱!!  3룸+거실+넓~은 베란다 
-&gt;  남향으로 햇살 좋고 도구머리 공원 옆  뷰 맛집.
-&gt;  1층같은 지하1층으로 뻥뷰
-&gt;  이수초. 이수중학군.
-&gt;  방배 15구역 위치, 디에이치 방배앞.
-&gt;  보증보험가능.전세사기 NOP!  공시가격 대비 엄청 저렴하고 융자 없는 전용 넓은 빌라
-&gt;  도배.장판. 페인트칠 
-&gt;  주차가능
===============================================
★ 카카오톡 아이디: realy0615
★ 대표번호    : 02-522-4417
★ 담당자   : 소속공인중개사 반 은 영   H.P 010-4569-3311

매물번호 알려주시면 빠르게 상담가능합니다.
===============================================

📣 단독주택, 아파트,주상복합,고급주택 전문 중개부동산!
📣 용산구,서초구,강남구 등등 다양한 매물 확보중!
📣 &quot;부동산중개사람&quot;은 개정된 부동산매물 광고 규정을  준수하며 책임중개를 지향합니다.
📣 부동산 중개업을 하는 공인중개사는 허위 광고를 하지 않습니다.
📣 100% 실매물

✅ 공식홈페이지 : realty4ram.com
✅ 네이버블로그 : blog.naver.com/realty4ram
✅ 유튜브[&quot;부동산사람TV&quot; 검색] : youtube.com/@realty4ram
✅ 인스타 : @realty4ram
✅ 네이버/구글 검색창에 &quot;부동산중개사람&quot;",https://m.land.naver.com/near/article/2508826448
212032321,18,13,37.47968751,126.98525392,2507668825,"1억 4,000",5만원,"-사당역가까움
-융자없음 
-남향집이라 환함 
-입주협의 
-젊은분살기좋음 
-주차안됨
-관5만원 인터넷별도임",https://m.land.naver.com/near/article/2507668825
212032321,18,13,37.47968751,126.98525392,2507883492,"2억 8,000",1만원,"📢필독 📢 매물정보 박스 맨아래쪽에 매물번호 알려주시면 빠르고 정확한 상담가능합니다😉😉

📞 전화상담 :070-4105-3221 or 010-3260-2394 📞

🌟 100% 실사진!! 100%실가격!! 100%실매물!! 직접보고 직접 찍은 사진입니다!!🌟

🍀 안전한 매물 중개, 허위 매물 취급 NO, 발로 뛰는 맞춤형 중개🍀


🏠 매물소개 🏠

🔖 금액: 보증금 2억8천만원

🔖 옵션: 에어컨,싱크대,신발장등

🔖 이사가능날짜: 즉시입주가


🏠 매물특징 🏠

🔖 특올리모델링(도배,장판,싱크대등), 컨디션 굿!!

🔖 구조 좋고 전용 넓은 투룸 

🔖 HUG보증보험 가능한 안심 꿀매물

🔖 전세대출 가능, 보증금 조정 가능

🔖 큰창으로 채광짱, 햇살 가득한 집

🔖 도구머리 공원 인근 숲세권, 명문 학군지, 대로변으로 귀갓길 안전

🔖 🚊 4,7호선 이수역 도보이용, 강남 출퇴근 용이



📢문의할시📢 아래사항 기재해서 문의주시면 더 빠른 상담이 가능합니다

📌 입주 예정일 :
📌 찾으시는 지역 (선호 지하철 호선 ) :
📌 보증금 / 월세 (ex: 500/50), 전세 (ex: 9000) :
📌 대출시 대출상품 :
📌 주차or애완 유무 :

💡 믿고 연락주시면 고객님 니즈에 맞는 좋은 매물 구해드리겠습니다

💡 계약시 필요서류 (등기부등본, 계약서, 확인설명서, 보험증서) 완벽하게 첨부해드립니다

💡 선순위보증금을 비롯한 임대차 내역을 정확하게 권리분석하여 안전하게 중개해드리겠습니다



👔이수자이멘토부동산

소속공인중개사 김 태 선

📞 전화상담 :070-4105-3221 or 010-3260-2394 📞",https://m.land.naver.com/near/article/2507883492
212032321,18,13,37.47968751,126.98525392,2507436141,"2억 7,000","1만 5,000원",,https://m.land.naver.com/near/article/2507436141
212032321,18,13,37.47968751,126.98525392,2507128700,"1억 9,000",8만원,"월 5 있습니다. (관리비 포함 13)

깔끔합니다.

지상.

이수역 도보 5~6분.

1억 . 60만원 가능합니다.",https://m.land.naver.com/near/article/2507128700
212032321,18,13,37.47968751,126.98525392,2505426950,"1억 5,000",0원,"━━━━━━━━━━━━━━━━━━━
       

      ▣    매물 설명    ▣

▶ 사당역 도보 5분
▶ 엄청 큰 방, 주방 겸 거실, 욕실
▶ 넓은 옥상 사용
▶ 샷시 포함 올수리 되어있어요
▶ 주인거주하고
▶ 선순위 적고 대출없어 안전한 집

▣▣ 담당공인중개사 : 010-4339-5050



━━━━━━━━━━━━━━━━━━━",https://m.land.naver.com/near/article/2505426950
212032321,18,13,37.47968751,126.98525392,2505462197,"2억 8,000",3만원,"━━━━━━━━━━━━━━━━━
◈◈ 고급주거 전문 중개부동산 ◈◈
━━━━━━━━━━━━━━━━━
【 ☎ 02 . 522 . 4417 】


▼▼ 매물정보 및 상세정보 ▼▼

-&gt; 2. 4. 7호선 사당. 이수역 이용 가능한 투룸 전세/ 반전세 가능 

-&gt; 전용 약16평 : 방3개 +욕실1개 + 거실겸 주방

-&gt; 도구머리 공원 산책로 200m로 숲세권  

-&gt; 밝고 깨끗한 화이트톤 인테리어

-&gt; 대로변 위치로 여성분들 안심 귀가^^ 

-&gt; 관리비 3만원

-&gt; 주차비 별도 (10만원)
 
-&gt; 보증보험. 대출가능

-&gt; 사진은 참고용
=========================================
★ 카카오톡        : realy0615
★ 담당공인중개사 반 은 영   : 010-4569-3311

&quot; 매물번호 알려주시면 빠르게 상담가능합니다. &quot;
=========================================

📣 단독주택, 아파트,주상복합,고급주택 전문 중개부동산!
📣 용산구,서초구,강남구 등등 다양한 매물 확보중!
📣 &quot;부동산중개사람&quot;은 개정된 부동산매물 광고 규정을 준수하며 책임중개를 지향합니다.
📣 부동산 중개업을 하는 공인중개사는 허위 광고를 하지 않습니다.
📣 100% 실매물

✅ 공식홈페이지 : realty4ram.com
✅ 네이버블로그 : blog.naver.com/realty4ram
✅ 유튜브[&quot;부동산사람TV&quot; 검색] : youtube.com/@realty4ram
✅ 인스타 : @realty4ram
✅ 네이버/구글 검색창에 &quot;부동산중개사람&quot;",https://m.land.naver.com/near/article/2505462197
212032321,18,13,37.47968751,126.98525392,2505234509,"2억 8,800",12만원,"빠른입주가능
반전세가능  2억/42만원",https://m.land.naver.com/near/article/2505234509
